набор,текст,условие,черешок,CV длинного,черешок без оси,CV без оси,черешок вдоль оси,черешок поперёк оси,доля вдоль оси,черешок при |вдоль|<0.05,"доля |вдоль|<0.05, %",черешок при |вдоль|<0.1,"доля |вдоль|<0.1, %",черешок при |вдоль|<0.15,"доля |вдоль|<0.15, %",черешок при |вдоль|<0.2,"доля |вдоль|<0.2, %",черешок при |вдоль|<0.3,"доля |вдоль|<0.3, %",черешок при |вдоль|>=0.2,"черешок, осмысленные","черешок, бессмысленные"
механические,25,эхо x4,0.818597839433543,0.07364058075996448,0.8207521156506776,0.07287479797500186,0.06723378745205144,0.8145126784272433,0.07350472579971352,,48.14814814814815,,82.22222222222221,,89.62962962962963,0.8147609323675544,96.2962962962963,0.8185978311417053,100.0,,,
механические,25,эхо на четверти,0.8106288563400966,0.0603916121439238,0.8152640420399225,0.059989062548658156,0.06190786842435312,0.8068688745555871,0.06751107898601245,0.7828830644827048,46.381789256136905,0.7990975456631378,78.44487067021524,0.8063257588110403,93.55135277121093,0.8092533291342155,98.76543209876543,0.8106288546094841,100.0,,0.7811743310138036,0.8295812252638858
механические,25,словарь к 25,0.7664697639322591,0.08603884398024131,0.7710342359327678,0.08650354077137494,0.0682695494992294,0.7618221018227535,0.0794745676946695,0.7515486373214162,44.868578255675025,0.7595565772372396,72.65232974910394,0.7599061213856476,89.6236559139785,0.7664697663215904,100.0,0.7664697663215904,100.0,,0.7546890486759849,0.7359440331710373
механические,25,словарь к 60,0.78094144150612,0.05272433635232421,0.7860222963891217,0.05248777486121008,0.06635637649639219,0.7766280900886876,0.07585101470458616,0.7715521720453536,42.47009998113563,0.7781114176335479,79.91133748349368,0.7791397560417158,96.06036596868516,0.7798615528055596,98.9247311827957,0.7809414426734639,100.0,,0.7685808797686272,0.7741064765589932
механические,25,все слова разные,0.740007105732872,0.07323979470989028,0.7498712610055159,0.07332840794474357,0.04949316401889153,0.7370140147443247,0.05971889559988026,0.730546013954389,62.16357211291071,0.7333221797831023,85.87956278640208,0.7362489425336379,93.45308661379586,0.7394882771550274,99.12280701754385,0.7400071037148245,100.0,,0.7527061820210571,0.7191427589786908
механические,25,чужие хапаксы,0.7371716476459748,0.058737283630830944,0.7459730409509842,0.05834363427298175,0.053795873821586286,0.7339801590620308,0.06541067389007081,0.7258815558783419,54.78341217471652,0.7324054444953297,84.57310152962326,0.735304715733183,96.14400353530789,0.7371716489783671,100.0,0.7371716489783671,100.0,,0.7439247658536335,0.7237251502918317
механические,25,хапаксы одного домена,0.7241174021655999,0.07306924525016006,0.7298397124828929,0.07309839395294221,0.05240714187619993,0.7211101830927297,0.06492702525778318,0.7129129395083359,60.06441223832528,0.7185515322030193,87.0255348516218,0.7194738865142254,95.03105590062113,0.7229841833411336,99.47089947089948,0.7241174035988235,100.0,,0.7413461458908831,0.7339220687091791
механические,25,20 чужих хапаксов,0.7801760259835376,0.04976891239964742,0.7861858553756659,0.04988413931523126,0.05943133302302104,0.776808428025376,0.06896451051438844,0.7724804200545469,49.131540973646246,0.7747641763092276,81.01693628009417,0.7794092562129743,96.55996050732892,0.7801760270524776,100.0,0.7801760270524776,100.0,,0.7779912268426777,0.7912126000102325
механические,25,маркер каждые 3,0.810214088618035,0.05277899804274836,0.8121979933259208,0.05348786258679417,0.059175696168742194,0.8070260628322593,0.06652480392693913,0.8173357096713382,47.65391528731956,0.8050527059724413,82.18592974059821,0.8104927286139305,97.7108903175531,0.8102140917637043,100.0,0.8102140917637043,100.0,,0.7947404075979764,0.8250836250949374
механические,25,без пунктуации,0.8004767796600426,0.04802980056090459,0.8064478897232009,0.04915465802796932,0.06305449217437138,0.7966615857417314,0.07162143268221456,0.8036060649757234,46.38834753588852,0.8029047155954068,80.06547186875055,0.801518796396702,94.79422217127136,0.8004767831858581,100.0,0.8004767831858581,100.0,,0.7891286731323438,0.814912811109174
механические,25,без служебных,0.7399219530037177,0.057265624982760645,0.7440130039345679,0.058541917304688586,0.06452885276398033,0.7357718607071467,0.07826701851008544,0.7426797046979624,41.64878440827808,0.7343947518087064,82.21056861563191,0.7381858101804273,96.02652200120554,0.7397105398803204,99.11111111111113,0.7399219539155394,100.0,,0.7293237888524674,0.7427692381133199
механические,26,исходный,0.7812249695451691,0.0638668445963701,0.7871954352064447,0.06318820125785228,0.04916201916535817,0.7786915263701054,0.05805095416122333,0.7808850344501176,58.383281975367204,0.7776561228971027,89.33211216316238,0.7792528008048437,97.48576582670951,0.7812249679655198,100.0,0.7812249679655198,100.0,,0.7880847917174036,0.7660341463741457
механические,26,перемешивание,0.7522901927106901,0.05182772123194609,0.7609992770652578,0.051098932737538016,0.05567925775336428,0.749267635303045,0.0672049271590947,0.7485594808760396,50.34844138458596,0.7461498014450076,84.93631669535283,0.7522673728776214,99.0793650793651,0.7522901959608936,100.0,0.7522901959608936,100.0,,0.7415811462006497,0.7571174564728912
механические,26,эхо x2,0.8058570343051951,0.04504073850538374,0.8104786969190535,0.04529836938390323,0.05925740599036863,0.8027143779527375,0.06747407961820624,0.8067731294822217,46.520570258894075,0.804650690261859,84.99971169924466,0.8053960472171608,98.47777201176268,0.8058570352840936,100.0,0.8058570352840936,100.0,,0.800979552669388,0.8021116442789403
механические,26,эхо x4,0.8297082910224729,0.04987743673772855,0.8210678023354135,0.04950039337442367,0.0861621895572298,0.8237036040196343,0.09208348639723357,,25.757575757575754,0.821656327225203,65.9090909090909,0.829936436891407,88.38383838383838,0.8291561016311914,96.96969696969695,0.8297082906812195,100.0,,,
механические,26,эхо на четверти,0.7804416941994291,0.050689048470363623,0.7830693649333859,0.05087813391103263,0.04913917223259796,0.7780229158686804,0.058023650884989335,0.7771060770459933,56.08974358974359,0.7818383247213906,85.48534798534799,0.7802341690343311,99.35897435897436,0.7804416931221119,100.0,0.7804416931221119,100.0,,0.7781700820888792,0.7932814915784695
механические,26,словарь к 25,0.761048769509153,0.06051608225493076,0.7605858121145431,0.061012008707197384,0.06670359781035752,0.7564826595201731,0.0778181508701101,0.7419452396628176,45.816391072558055,0.7563940769357762,79.99096412758652,0.7605606781793709,96.01156591668924,0.7605401309489009,97.94433902593296,0.7610487652253046,100.0,,0.7783260129815286,0.7572147429538019
механические,26,словарь к 60,0.7744932437850743,0.058908386238317074,0.7821187469339005,0.05892053536698829,0.04353117380058751,0.7725056022386193,0.05160722516984531,0.764413743361589,61.099887766554424,0.7681395233372901,91.14478114478113,0.7731673229790972,99.25925925925925,0.7744932437795242,100.0,0.7744932437795242,100.0,,0.7814041533883175,0.7504703937584906
механические,26,все слова разные,0.7470673985809698,0.0510420949827117,0.7546431699120557,0.050561591785918354,0.05415318070354275,0.7441064713667062,0.06585967764635763,0.7319758724207618,51.06233465608466,0.7420110529149047,84.5816798941799,0.7456474301922184,97.90839947089948,0.7470673981769499,100.0,0.7470673981769499,100.0,,0.7451174543573714,0.7540090966462083
механические,26,чужие хапаксы,0.7495613288933306,0.06522088641580502,0.7560440705925986,0.06433493739089159,0.05357491505348838,0.7464534059006169,0.0643931412105075,0.7398278546249369,56.28586529749321,0.7458895078085809,84.27464008859357,0.7467340968532769,96.843853820598,0.7486572450146974,99.61240310077518,0.7495613261357593,100.0,,0.7348217556712875,0.7545261881136559
механические,26,хапаксы одного домена,0.7539850696659188,0.05619165227033146,0.7596097590216248,0.05537829329414511,0.0634967904469603,0.7500687101976968,0.07603465275445913,0.7533410717705192,48.89666500035707,0.7511943359874529,77.5223336495921,0.7534808817197568,97.13845332462772,0.753985070194938,100.0,0.753985070194938,100.0,,0.7603799110794709,0.7511226602499823
механические,26,20 чужих хапаксов,0.7766018737470354,0.0636729306074722,0.7825634585567744,0.06326367488379736,0.05437052906103753,0.773651511189183,0.06322358464256043,0.766871828691861,55.954718215912806,0.7676141439617221,83.58252158372977,0.7759642448676124,96.95499509174658,0.7766018768454467,100.0,0.7766018768454467,100.0,,0.7749502658583465,0.7798800578544273
механические,26,маркер каждые 3,0.8104586520047422,0.06207163915064571,0.8131136865360059,0.06230386230568526,0.05832773666086377,0.8073300625405432,0.06520614982153301,0.8001135514671943,48.8286648464624,0.8012882379012178,79.9013494230402,0.8082452460548067,95.68993606813406,0.8104586517097757,100.0,0.8104586517097757,100.0,,0.8139757479748096,0.8071381010535791
механические,26,без пунктуации,0.7755218263236886,0.06576404878666946,0.7806075824511155,0.06504113399121901,0.053727102963404806,0.7727061622644964,0.06349317364771122,0.7744559641282635,54.40397914821358,0.77502811078172,87.12564654128725,0.7753014830035373,98.22053716626284,0.7747983581529594,99.09909909909909,0.7755218275579342,100.0,,0.7918978463703151,0.7722226386787324
механические,26,без служебных,0.7553506255675116,0.054802403417029084,0.7615951195697693,0.05484944445667156,0.057695176351379086,0.7520784709504075,0.0682974307814032,0.7346130618530586,50.03925031890884,0.7472393779520116,82.8264590760911,0.7531312745880866,96.15870212278806,0.7553506257372602,100.0,0.7553506257372602,100.0,,0.7728884239397743,0.7362992997067151
механические,27,исходный,0.8058623495115006,0.06944066872105863,0.8119995295776811,0.06950935826140721,0.055721856596413676,0.8027480498712664,0.06304079724211463,0.8058937851355603,51.29101145408659,0.8006107569593607,84.86378049569663,0.8035270701965883,95.05597618585388,0.8051791300567022,99.66996699669967,0.8058623489253055,100.0,,0.8053365924369693,0.8169034679018908
механические,27,перемешивание,0.780410338194388,0.05088454555120927,0.7861193791755975,0.04898726691366443,0.06218359061758242,0.7764187082936024,0.07108774912760163,0.7742200213780731,49.76832290403866,0.774307088485025,81.66579379138767,0.7779527783699934,94.30565379749434,0.7787656839812911,98.3247402065828,0.7804103388836658,100.0,,0.7939227406376298,0.7850222134308117
механические,27,эхо x2,0.8086315551053908,0.03697764514571029,0.813923056532075,0.036824734173819436,0.05956513939841778,0.8052734366330213,0.067154136501558,0.8114615850263517,49.69874180400496,0.8073893610976746,81.02294878610668,0.8076028086756949,96.62192096402623,0.8086315529782598,100.0,0.8086315529782598,100.0,,0.8044071572496923,0.8096975137246805
механические,27,эхо x4,0.8192604029967833,0.0470074546317504,0.8227222717485656,0.045852324756422376,0.060902978163183075,0.8158799539405918,0.06708702116714972,0.805734902506948,48.21360153256705,0.8155424492710687,86.76005747126437,0.8164393223563605,94.54501915708812,0.8181211334512731,97.84722222222223,0.8192604038497514,100.0,,0.796893743227216,0.8296573016819521
механические,27,эхо на четверти,0.7986839316142786,0.05212860244445364,0.8021015089260454,0.05285733857659114,0.057249694285848085,0.795232764054283,0.06464108532417687,0.7934287322062055,56.5843179377014,0.7956337662420266,80.80498866213152,0.7966514223687223,93.1358157298007,0.7981858142365565,99.31972789115646,0.7986839309747481,100.0,,0.8130844083542561,0.7918689193961969
механические,27,словарь к 25,0.7911732842614986,0.07609995629288235,0.795428631218935,0.07707384254071448,0.05504641088588296,0.7880460288590698,0.06410004189779041,0.7880486282835243,51.303935514461834,0.7943188659639079,87.35972814920183,0.790958528952558,97.32100521574205,0.7910273287456272,99.09909909909909,0.791173282810045,100.0,,0.8142726752453507,0.769728982173302
механические,27,словарь к 60,0.8033671082660946,0.07293944775932108,0.8124737496391478,0.07391082760602079,0.059322501087193245,0.7996573277301056,0.06723876438977361,0.8046970202500229,56.620370370370374,0.8036774673054157,80.0925925925926,0.8048972588278652,95.74074074074075,0.8033671083682061,100.0,0.8033671083682061,100.0,,0.8395246157366375,0.7649845478464287
механические,27,все слова разные,0.7410980145290215,0.0846650654995263,0.7479675593916987,0.0843935789548657,0.05292154413399903,0.7382132773671636,0.06392666200233553,0.7230484141592054,55.28579760863226,0.7321495364765719,86.57469899595884,0.737333439144478,97.0432862558847,0.7405959037534258,99.73753280839895,0.7410980146967817,100.0,,0.7870907734228622,0.7318257431602544
механические,27,чужие хапаксы,0.7512282644481697,0.08968869142227472,0.7606890676260701,0.08957710759061936,0.05198127304010055,0.7483235467445052,0.061648142856106196,0.7261849831409792,59.21398862575333,0.7409456035475861,86.38050674815379,0.74710348222427,96.63536626771919,0.7483068410141476,98.46649265766912,0.7512282652297153,100.0,,0.8122257261041081,0.7292520486735512
механические,27,хапаксы одного домена,0.7502013163935525,0.0737182889791237,0.7586053954670026,0.07333441352689356,0.05845290940530681,0.7467116424703608,0.06964249008202565,0.7367293000676773,53.25641848401157,0.7403607878987937,81.25432132720613,0.745075915875922,95.71066494004576,0.7480950536111476,98.77169258508002,0.7502013163134745,100.0,,0.787305874204725,0.740662188314953
механические,27,20 чужих хапаксов,0.7867198656819173,0.06768926919130644,0.7917087014418027,0.067281841702923,0.05631245527329301,0.7836059553353261,0.06504039882894501,0.7809485800393873,51.27348280550768,0.7834482808643738,86.04972345808818,0.7845384056576824,96.5526100299312,0.78626355592787,99.33993399339936,0.7867198645195977,100.0,,0.8073457007383631,0.7720919169306665
механические,27,маркер каждые 3,0.7992939562468545,0.08012823867201253,0.8050977035906305,0.07993604450674704,0.050625188290904566,0.7968036729205327,0.058341754055226874,0.7985685352877251,57.89234711648505,0.7976453519984669,91.90675225157982,0.7988147365766207,98.43073593073593,0.7994321995742727,99.6031746031746,0.7992939562105666,100.0,,0.85459190407661,0.7714472859466263
механические,27,без пунктуации,0.8039095969319973,0.04365462190936068,0.8089758987385617,0.04408125381133127,0.05912359778707537,0.8005716939490067,0.06650464650591022,0.7972050373924935,52.36084396904689,0.7985516387709747,81.10102505677249,0.8025169566051066,95.23234056423479,0.803909595458404,100.0,0.803909595458404,100.0,,0.8076571822879925,0.8041713792172643
механические,27,без служебных,0.7679197060764341,0.07217934707099523,0.7748570542729608,0.07292068313340501,0.05587435537284139,0.764777193166172,0.06589649289698234,0.7615076658408327,51.98958580297323,0.7632590567203907,81.5250300747258,0.7665880133401045,97.93305409938269,0.7670292363565832,99.39393939393939,0.7679197058538584,100.0,,0.8121590154178361,0.7545159535528979
механические,28,исходный,0.7664558965365175,0.04200674199691193,0.7695923324824262,0.042227699737435974,0.05807070111226572,0.7631416177577713,0.06856127970756587,0.7577793265114234,47.21428925578859,0.7637686379738793,83.58130051068471,0.7662255426858242,97.10905349794238,0.7664558958356479,100.0,0.7664558958356479,100.0,,0.7690089683236986,0.7450430969558521
механические,28,перемешивание,0.766750969909966,0.05566126463948356,0.774176898600162,0.05439467928741268,0.06038369915368539,0.7632736498287782,0.07078235335669229,0.7589714399568551,46.901724946246986,0.7608273278213158,82.48882278660638,0.7644795632110144,95.86860734346062,0.7667509703856826,100.0,0.7667509703856826,100.0,,0.8094520538790645,0.7514654244471913
механические,28,эхо x2,0.7741287558915433,0.04379206902520172,0.7763880440673122,0.04408122131296139,0.06289475791974415,0.7703278184563246,0.07332057624647619,0.7658090151363334,44.10130718954249,0.7737593703260064,81.53828197945843,0.7747392703795289,95.14239028944911,0.7744234657868354,99.34640522875816,0.7741287559445708,100.0,,0.7735867886503897,0.7798547249188976
механические,28,эхо x4,0.7993950783650657,0.048748498438673994,0.8042978667437893,0.048303092018544706,0.050150126118071604,0.7970399196438446,0.05796071233718691,0.7827263558551923,56.372549019607845,0.7961395149992381,91.91176470588236,0.7993950794767133,100.0,0.7993950794767133,100.0,0.7993950794767133,100.0,,0.8366862310854067,0.8089492410475344
механические,28,эхо на четверти,0.7636092854806588,0.04734457501058036,0.7681753040989484,0.048236926405941884,0.05050257367864323,0.7610853835146063,0.061279751173347,0.7670670467854083,56.75042051228419,0.7624199799093575,88.42174985401904,0.7636092830745435,100.0,0.7636092830745435,100.0,0.7636092830745435,100.0,,0.7911624128838041,0.7374860021316921
механические,28,словарь к 25,0.7836615611096178,0.0571090200221388,0.7851861149959256,0.05763852554748505,0.04960897865099695,0.7811835902320095,0.05793133035579648,0.7795138681942043,58.468965734144774,0.7804147720207606,87.8434055133588,0.782655013300961,97.8239845261122,0.7836615615631838,100.0,0.7836615615631838,100.0,,0.8005963277102496,0.7553970909418771
механические,28,словарь к 60,0.7568265194887545,0.04913694848841014,0.7597412251357194,0.0494290524566213,0.05629409087702661,0.7538236212000267,0.06768533442501763,0.7458683970355574,49.71922855771311,0.7525144798225168,85.77745599181293,0.756806080783206,98.9448321701562,0.7568265188209035,100.0,0.7568265188209035,100.0,,0.7617690715452771,0.7705722818692725
механические,28,все слова разные,0.7136442825591537,0.06773929089644026,0.7226926061717478,0.06796140024313975,0.050784913814668285,0.7107550588293433,0.06426690867515564,0.7013744495169943,57.697190006347,0.7077879301846642,85.794241532514,0.7123382382078648,98.13917258092435,0.7136442836289726,100.0,0.7136442836289726,100.0,,0.7360216278638573,0.6765012523629276
механические,28,чужие хапаксы,0.739816016976632,0.057415997608301385,0.7440428089497549,0.05763623562971578,0.04908041199612501,0.7372006927987605,0.06088789593243921,0.7378038593508539,55.507719069362906,0.7367902729555116,87.75603392041747,0.7399390986037738,99.12698412698414,0.7398160164959902,100.0,0.7398160164959902,100.0,,0.7795706630548146,0.6965599035026413
механические,28,хапаксы одного домена,0.7304893995061758,0.06626894904969914,0.7353269054885992,0.06750687908227997,0.0555251283975155,0.7273344885516142,0.06960719883180742,0.7305935184347746,49.73022679715871,0.7290113294559939,85.9034509075327,0.7305907847623548,99.12280701754385,0.7304894004064885,100.0,0.7304894004064885,100.0,,0.7557231918264128,0.6848979428907369
механические,28,20 чужих хапаксов,0.7629539713487796,0.04958496309132126,0.7656223405446273,0.05026880492036614,0.05522604856542332,0.7600282510215441,0.06542520693419283,0.7458447790027157,49.92601986894948,0.7578355193011396,87.47093637708728,0.7622785107911256,98.28260410061297,0.7629539704861169,100.0,0.7629539704861169,100.0,,0.7809833812533039,0.7611250735015442
механические,28,маркер каждые 3,0.7754412200781647,0.06376989822930469,0.7815893340890256,0.06357510416358403,0.048886662234081175,0.7729576347541366,0.05733470559717985,0.7635527041891766,59.2785891896344,0.7702016612092258,89.30528007622154,0.7744764736907723,97.12488619086099,0.7754412205638168,100.0,0.7754412205638168,100.0,,0.8111188849557781,0.754264035617037
механические,28,без пунктуации,0.7647736608344659,0.07660359222486461,0.7669881165385638,0.07647482678479478,0.05287737992804578,0.7615909349635387,0.06229111007229632,0.7583215166398722,61.004901960784316,0.7591365904190561,83.07026143790851,0.7614408509136243,93.43627450980392,0.7647736596767422,100.0,0.7647736596767422,100.0,,0.7575941858418238,0.7856745409947795
механические,28,без служебных,0.7247212932125021,0.05961307500861429,0.7258022194486147,0.05854020753223663,0.05218911579999711,0.7218569908362494,0.06521124548703865,0.7139863739835811,56.72619556239141,0.7150613211135628,87.04450859249516,0.7220928643826365,97.64986557392074,0.7247212915486111,100.0,0.7247212915486111,100.0,,0.7525398314507643,0.7044416815574679
механические,29,исходный,0.7814667759502356,0.048063361316013097,0.7849736305543137,0.0478263241623123,0.04919933211634533,0.778849436988021,0.05749613557098782,0.7821242402971199,59.131867048780116,0.7776011576802047,88.98189004634894,0.7800140560958422,97.84296704018762,0.7802032166468938,98.45587752151914,0.7814667766595162,100.0,,0.7926685882259413,0.7808491163027117
механические,29,перемешивание,0.7532462405158258,0.04235537874180988,0.7637054810443313,0.043579541056432004,0.0644538380832571,0.7487131708637321,0.07563252928661257,0.7402826984624703,47.21062266269396,0.7485759135756017,76.90669966466162,0.7514403828133717,94.02976797973265,0.7520910874245544,98.04354788260788,0.7532462418068708,100.0,,0.7596579176621004,0.7584453262430882
механические,29,эхо x2,0.8036579701953426,0.04031394731118363,0.807192312492118,0.04054100036042955,0.05717052084992429,0.8006983628804359,0.06502637075075955,0.7988738395207586,45.064342050643425,0.8029223415095154,86.7324912530392,0.8034327458947751,98.6105675146771,0.8036579702283652,100.0,0.8036579702283652,100.0,,0.8169905837709946,0.794554627547371
механические,29,эхо x4,0.8166213809792948,0.0468877553549118,0.8225380924902573,0.04630369746147397,0.05463674612574861,0.8136291028873591,0.06038420043317155,0.8077435296881719,59.11577575414588,0.8114126973225982,87.40289139270465,0.8106276744808533,95.08497539057811,0.8166213841045135,100.0,0.8166213841045135,100.0,,0.8072379372092616,0.8272028433122824
механические,29,эхо на четверти,0.7806419324200573,0.03628008599030933,0.7848412442232334,0.03542916865318337,0.058264291356920704,0.7770632340177658,0.0668264983427479,0.7724950054209468,51.6514054399238,0.7724894329248767,81.36195625115,0.7768934429995324,93.07088893939887,0.7794754479741236,98.38498879761016,0.7806419329937083,100.0,,0.7795389096946078,0.782892678227372
механические,29,словарь к 25,0.7824189049799553,0.054991666827565844,0.7895137259908331,0.05506360430277129,0.05850706151074526,0.7792404912048312,0.06827064548072634,0.7774023696302361,46.85876669508383,0.7832455264341321,83.59590792838874,0.7809639280800845,98.03921568627452,0.782418902783305,100.0,0.782418902783305,100.0,,0.7892517083097701,0.757815189718854
механические,29,словарь к 60,0.7709638640338125,0.04611160357315001,0.7759532965670891,0.047229886149852546,0.06587399718903503,0.7667302654898607,0.07700602438133013,0.7731774804484992,40.89050389397966,0.7669564905036972,75.08193775828205,0.7703299979138176,95.80862809241462,0.7707977904216055,99.54337899543378,0.7709638660267194,100.0,,0.7766141063518998,0.7603519037133467
механические,29,все слова разные,0.7349730005035201,0.059563016436377035,0.7431733737436672,0.05945445545972088,0.044477760134178125,0.7329033336223046,0.05551674334508181,0.7235604326276052,63.87008829066489,0.7331468192412752,93.08587841657373,0.7345232708100835,99.4535519125683,0.734972999911475,100.0,0.734972999911475,100.0,,0.7431544303721743,0.7471365402167814
механические,29,чужие хапаксы,0.7376882470939229,0.0548801812424271,0.7433360516502279,0.05579740120517492,0.05053958038735879,0.734860728809227,0.06173275161888192,0.7261531743574672,60.15164626071492,0.7343078631917797,89.308874875899,0.7356332698502724,97.43916062296718,0.7369732160376549,99.66996699669967,0.7376882462301854,100.0,,0.7579912622718356,0.7462459820657527
механические,29,хапаксы одного домена,0.7370790126658028,0.05070160514706485,0.7417292332746275,0.050181639101547194,0.05324274431003446,0.7342649818821982,0.06519183082606657,0.719633908110077,52.95591876817824,0.7332925318473414,89.44022732505414,0.7355335591103763,98.38128397776556,0.7368339898803961,99.68847352024922,0.7370790126582807,100.0,,0.729775873859514,0.7457050360542853
механические,29,20 чужих хапаксов,0.7632057108592246,0.03599366997196493,0.766359631344213,0.036379776580484476,0.04929316543251893,0.7607360193925219,0.05925056068076834,0.7631291102771338,56.23904058599058,0.7613292818682091,89.91015362145606,0.7625033805529843,98.35572554019156,0.7632057102462736,100.0,0.7632057102462736,100.0,,0.7691800503919127,0.7836775677478652
механические,29,маркер каждые 3,0.8008955693834517,0.0389698323928498,0.806062046689164,0.03924600873035011,0.05637080388067608,0.7979451231677349,0.06422192161975594,0.7967664976785261,49.72494745674007,0.7988933725292796,85.46499746629338,0.8002898223212705,98.47988680008086,0.8007699794203079,99.6078431372549,0.8008955678803074,100.0,,0.8150155170492476,0.8107015416839364
механические,29,без пунктуации,0.7931650768736556,0.06307790844275428,0.7994751616499562,0.06391777420473509,0.0550653891942021,0.7900330037443973,0.06307277603327494,0.7914406294604909,51.77785251314663,0.7916487152309531,85.79212696859754,0.7920429078524366,96.89729322082263,0.793102404480785,99.69969969969969,0.793102404480785,99.69969969969969,,0.8071340062155596,0.7884028699147841
механические,29,без служебных,0.7609598951477583,0.043763587394635234,0.7653939817132227,0.04447751273561523,0.05776335319513037,0.757370230313697,0.06844421475785968,0.7587596576303947,56.59770114942528,0.7588400937887161,80.23908045977011,0.7586135554078669,95.87586206896553,0.7604695727726183,99.44597701149426,0.7609598945079771,100.0,,0.7748540750169592,0.7470123930693098
механические,30,исходный,0.7625628241284913,0.05955009200621352,0.7676673382842941,0.059149846497286336,0.0531394230735324,0.7596241590638471,0.06310914101628792,0.7468504596377027,55.21604938271605,0.7586319316407141,86.1879690147664,0.7618532050081659,96.37769305252965,0.7618366396616235,99.6078431372549,0.7625628252797121,100.0,,0.7733205223094416,0.7694084393864391
механические,30,перемешивание,0.7497723783828579,0.05692430792706057,0.764363255079088,0.05605595145719938,0.05457328493784027,0.7465841389164637,0.06505027000376414,0.7350336846030522,53.48395301312868,0.7421741564525591,85.36426096629863,0.7472088803077267,97.18350754936121,0.748112983219359,98.39334107626792,0.7497723784422909,100.0,,0.7742473719041455,0.7489171728504794
механические,30,эхо x2,0.7870391817661512,0.055093657411291574,0.7911664645279451,0.05549181444473766,0.06021120947673194,0.7832413426458409,0.06840077991984277,0.7717834246602507,50.438596491228076,0.7838216816727783,81.53078775369796,0.7852301943336751,93.23701410388718,0.786878061608205,97.57309941520468,0.7870391813680104,100.0,,0.796571359503838,0.775405834268094
механические,30,эхо x4,0.8086872008701458,0.04701977296099564,0.812288465999893,0.046880696823242134,0.0521826552473398,0.8061042164187642,0.05931297623830214,0.8076520481509964,59.88802756244616,0.8103212973559865,85.20856404577334,0.8085697128557019,99.2063492063492,0.8086872007935463,100.0,0.8086872007935463,100.0,,0.7920977421339713,0.8168424066013752
механические,30,эхо на четверти,0.7636698472108531,0.057667634072350836,0.7717394039751905,0.05727926442248207,0.05921958032780822,0.7603755749277207,0.0694827705446295,0.735948501337948,48.15891472868217,0.757222226062118,87.11985688729874,0.7609500688379541,96.13893858079905,0.762635609441804,99.35897435897436,0.7636698474859841,100.0,,0.7895517539927167,0.7612287738423315
механические,30,словарь к 25,0.7974825747777968,0.0962095527240364,0.8009711791158464,0.09635980203476822,0.06371456995073514,0.7933490906645643,0.0698348753510975,0.7763349050741502,51.28018001581219,0.7853753637685515,81.02536033570516,0.7892620064052842,90.64039408866995,0.7953686260315117,97.61904761904763,0.7974825747561757,100.0,,0.8275772164832169,0.7689985295347287
механические,30,словарь к 60,0.7686577562401876,0.05644439749343707,0.7712700394791905,0.05633456993426302,0.05958523501362045,0.7651899657443652,0.07004347284348338,0.7638792548008558,45.89133089133089,0.7613538903648188,79.91758241758241,0.7688168554129645,96.62393162393163,0.7686577563329208,100.0,0.7686577563329208,100.0,,0.7861986439311847,0.7551338195983304
механические,30,все слова разные,0.7090929212051892,0.09922771999753839,0.7192202667255326,0.10010249203198901,0.05199367430104527,0.7060767806641381,0.06519146327735624,0.6891679810485032,59.32539682539683,0.6999330077119964,87.46498599439776,0.7055782529266588,97.49766573295985,0.7079843790577579,99.16433239962652,0.7090929234289763,100.0,,0.7491178372540976,0.7049832513159866
механические,30,чужие хапаксы,0.7120396735804734,0.07816632243611263,0.7220155792046358,0.07796401186572208,0.053304205449833275,0.7090165783161014,0.06707187620850293,0.6944986062959507,52.9165682337192,0.6980969408829264,83.55210055909915,0.7091694520422885,98.19597015513033,0.7119637314117996,99.67320261437908,0.7120396727796073,100.0,,0.7638624110470885,0.7010656695578886
механические,30,хапаксы одного домена,0.7117744451208371,0.072051164937048,0.7221886192611796,0.07357871167716512,0.05392118968087838,0.708654191679842,0.06716623570301898,0.6796352254053644,54.53359425962166,0.701799229832471,87.56396318040153,0.7086552531528351,96.27563963180403,0.7117744437761143,100.0,0.7117744437761143,100.0,,0.7727379721537265,0.7120287688753878
механические,30,20 чужих хапаксов,0.7455316830339118,0.06960648455315456,0.7537630938268456,0.07007809262874959,0.053243606535310795,0.742470868435028,0.06464858473824668,0.7333016627540339,55.21055997076825,0.7401080944259806,86.08785512012423,0.7442610932036775,97.14579336804604,0.7457124735630393,99.62546816479401,0.7455316837254783,100.0,,0.7929765032955105,0.7113554717840032
механические,30,маркер каждые 3,0.7831730925705055,0.05453258876805475,0.7883168253767084,0.05529080814756431,0.051594500879910306,0.7805418588611223,0.06052030192222426,0.778761570950937,53.20266417827393,0.7816806623715159,88.86815228278643,0.7828936641574424,97.82679416825759,0.7831832562721686,99.54954954954955,0.7831730904255659,100.0,,0.8034286486560381,0.7790067002534166
механические,30,без пунктуации,0.7673714087041336,0.06551307301509987,0.7738965922160362,0.06554277927605297,0.05954343337533478,0.7637140645736246,0.06922126006969094,0.7545836545429904,51.21969696969697,0.7600407371135942,83.03409090909092,0.7630785333345775,94.8371212121212,0.7672311333570715,99.6969696969697,0.7673714109274129,100.0,,0.7987947313109123,0.7565186080449734
