feature,low,high,sep,mode,q
hedge_rate,-0.0003531976165195886,0.0011225905632606887,0.20229985667002257,q0.5_range,0.4
pron12_rate,0.004719634140143845,-0.005554223359267631,-0.3692486806817275,q0.5_range,0.4
comma_rate,-0.00016460913141403284,0.00026320727905114537,0.1083397153662091,q0.5_range,0.4
punct_rate,-8.167663065935382e-05,-0.0008620029448944052,-0.16221889456312244,q0.5_range,0.4
quote_rate,0.00016813899774814031,-0.000782786526425541,-0.17953185565508295,q0.5_range,0.4
paren_rate,0.00015518132327939146,0.00014634195549315386,-0.0017272988796206356,q0.5_range,0.4
dash_rate,5.584219177584993e-05,-1.3665296639967019e-06,-0.021079426593263936,q0.5_range,0.4
digit_rate,0.0008332476501070022,-0.0006972346738681507,-0.16119351929709183,q0.5_range,0.4
upper_rate,0.0018985159173175873,-0.0018105847594854258,-0.2917084352821466,q0.5_range,0.4
linebreak_per_100w,1.8136833498648415,-0.32894627544303223,-0.3288823917766655,q0.5_range,0.4
bullet_rate,0.045819846775998645,-0.06613422846272926,-0.14157934349568904,q0.5_range,0.4
question_rate,-0.011070954845076132,0.0021361472391984984,0.21044037470387106,q0.5_range,0.4
exclaim_rate,-0.002003471149141534,-0.008221507498536531,-0.12490122094627186,q0.5_range,0.4
mean_log_rank,-0.18171683349214873,0.09369195588333498,0.8410768878406993,q0.5_range,0.4
rare_word_rate,-0.021084790099364946,0.011978912132083122,0.7108195623211216,q0.5_range,0.4
rep_axis,-1.8823456469326172,0.8847222908645701,2.687184982616575,q0.5_range,0.4
ttr,-0.07690444313298478,0.04270124628522821,2.368840001541527,q0.5_range,0.45
hapax,-0.08085837042651711,0.054794015093352674,2.168031136721764,q0.5_range,0.45
top1_share,0.014553958303498236,-0.00242453510006795,-0.8002609008101303,q0.5_range,0.45
top10_share,0.04875338008930769,-0.017524147201598873,-1.6007141357721744,q0.5_range,0.45
word_entropy,-0.21796326423048193,0.09530659396062921,2.2569960016413617,q0.5_range,0.45
zipf_slope,-0.0900584625560663,0.04817273819233133,2.28008743248418,q0.5_range,0.45
content_ratio,-0.014448215407652686,0.01159868986201934,0.5585742248444155,q0.5_range,0.45
content_ttr,-0.09799767057408255,0.05083178508568861,2.2200184477552907,q0.5_range,0.45
bigram_repeat,0.07789088431178874,-0.029704997269996296,-1.9648406631578823,q0.5_range,0.45
trigram_repeat,0.049642877698444374,-0.014444853078948409,-1.5061588376833535,q0.5_range,0.45
mean_word_len,-0.1373175112217248,0.16216371457218604,0.8041789765158727,q0.5_range,0.45
long_word_rate,-0.01024597262995381,0.019358876818346117,0.565044269019753,q0.5_range,0.45
mean_sent_len,3.2063679391411655,0.6007719372005643,-0.17771817541291868,q0.5_range,0.45
sd_sent_len,1.6403438386163955,0.09125745081508599,-0.18956104141607275,q0.5_range,0.45
sent_len_burst,0.006007326692342977,-0.0048094893040461885,-0.06532949938177643,q0.5_range,0.45
n_sents_per_100w,-0.1639158163813555,-0.19285688078817984,-0.018727259169556084,q0.5_range,0.45
subordinator_rate,0.0002821616752788931,-0.0006454194732810097,-0.07345424343609412,q0.5_range,0.45
function_rate,0.014448215407652697,-0.011598689862019337,-0.5585742248444158,q0.5_range,0.45
connective_rate,-0.0006508321773140961,0.0006333044833142505,0.3792079465741976,q0.5_range,0.45
hedge_rate,-0.0006239562998886096,0.001712623643886141,0.2994510286987704,q0.5_range,0.45
pron12_rate,0.0015853718485505156,-0.004650988400771592,-0.24999846856050398,q0.5_range,0.45
comma_rate,3.817220021526272e-05,0.0007349481586432692,0.17737371752632064,q0.5_range,0.45
punct_rate,0.00041241539527578743,-0.0003405071356097927,-0.16406270210086343,q0.5_range,0.45
quote_rate,0.00044590366034099997,-0.0009905468499618317,-0.26967388621665933,q0.5_range,0.45
paren_rate,0.000759591254977398,-8.413622244057495e-05,-0.16022479713174068,q0.5_range,0.45
dash_rate,0.00016300682165904188,4.1135699621430015e-05,-0.04451312749186721,q0.5_range,0.45
digit_rate,0.0017842957755291238,-0.000948386145473142,-0.2824743336093879,q0.5_range,0.45
upper_rate,0.002424239773801062,-0.0021717626344326096,-0.35613082059723256,q0.5_range,0.45
linebreak_per_100w,1.7401744172637426,-0.368592441180434,-0.3226165783108166,q0.5_range,0.45
bullet_rate,0.04473417460953702,-0.08809196159695158,-0.17065033419720835,q0.5_range,0.45
question_rate,-0.007698236790983724,0.00309058353089727,0.1750133422680177,q0.5_range,0.45
exclaim_rate,0.00010170304719880549,-0.010377195942697759,-0.2564758615339178,q0.5_range,0.45
mean_log_rank,-0.1419351424653433,0.10757568327803876,0.7127712306667794,q0.5_range,0.45
rare_word_rate,-0.014329237342078301,0.009961556316262173,0.5044408533397082,q0.5_range,0.45
rep_axis,-1.759366284820157,0.793160680370437,2.332041918367696,q0.5_range,0.45
ttr,-0.05803899168150124,0.03732618534938595,1.6186025087341034,q0.5_range,0.5
hapax,-0.06369921883079692,0.04748117876120857,1.5849743029655303,q0.5_range,0.5
top1_share,0.009547317409442346,-0.003519073155821054,-0.6098521879408296,q0.5_range,0.5
top10_share,0.033269956272745815,-0.014447690594811057,-1.057043869815105,q0.5_range,0.5
word_entropy,-0.15814684742840865,0.08455936078093777,1.5072026237146046,q0.5_range,0.5
zipf_slope,-0.06656398538185622,0.042107844585121956,1.5590476827414024,q0.5_range,0.5
content_ratio,-0.009416790121172691,0.009432655901510833,0.3975621893450348,q0.5_range,0.5
content_ttr,-0.07514373795547313,0.044836807042795,1.5949380962735262,q0.5_range,0.5
bigram_repeat,0.05501123345759976,-0.02833506049681485,-1.3769387247486102,q0.5_range,0.5
trigram_repeat,0.03479012801023725,-0.013532833757193226,-1.0805256852645782,q0.5_range,0.5
mean_word_len,-0.13990575184163045,0.1450846490957584,0.7413728458411442,q0.5_range,0.5
long_word_rate,-0.011571883282941071,0.01748481240345162,0.5472868666084958,q0.5_range,0.5
mean_sent_len,1.2275210693181042,0.28040061520188064,-0.11030926295905177,q0.5_range,0.5
sd_sent_len,1.9067238650998994,0.05092506815370671,-0.2157507365519258,q0.5_range,0.5
sent_len_burst,0.026796959829558934,-6.239035903018025e-05,-0.15869731936560433,q0.5_range,0.5
n_sents_per_100w,-0.08200786879277638,-0.09857504323255488,-0.01204107423388009,q0.5_range,0.5
subordinator_rate,-0.00015367756886570306,-0.0006465501103673307,-0.03933744880914359,q0.5_range,0.5
function_rate,0.009416790121172691,-0.009432655901510826,-0.3975621893450346,q0.5_range,0.5
connective_rate,-0.00034799242177048853,0.0011942446665223552,0.42504095247965334,q0.5_range,0.5
hedge_rate,-0.00030213752952553286,0.0015431088197084863,0.2285509773442053,q0.5_range,0.5
pron12_rate,0.004124867951068565,-0.004515164706213801,-0.3457292261530637,q0.5_range,0.5
comma_rate,-0.00010965531472991912,0.0006962344791800357,0.19711756492646315,q0.5_range,0.5
punct_rate,0.0005138841994139384,-3.0672391903832122e-06,-0.11103138925591216,q0.5_range,0.5
quote_rate,0.0009547351170591136,-0.0009135915763431497,-0.3340979908058384,q0.5_range,0.5
paren_rate,0.0010220659377128038,-9.757395761648169e-05,-0.21311713375370803,q0.5_range,0.5
dash_rate,0.000301365276559485,-7.545863857560518e-05,-0.13871839703826372,q0.5_range,0.5
digit_rate,0.0025309240363503055,-0.0013469460769760147,-0.3855551263886662,q0.5_range,0.5
upper_rate,0.0030207883011970247,-0.002064607509215023,-0.40215247806864546,q0.5_range,0.5
linebreak_per_100w,2.086644815026754,-0.4982523899106763,-0.38761275386200816,q0.5_range,0.5
bullet_rate,0.015565109265412887,-0.08572505371816425,-0.13641638650968999,q0.5_range,0.5
question_rate,0.001697099347817633,0.003268052576670459,0.02206562335050648,q0.5_range,0.5
exclaim_rate,0.003793227760124814,-0.008139394846948875,-0.27779336299883806,q0.5_range,0.5
mean_log_rank,-0.0731746275691288,0.07970418991589308,0.429998541159711,q0.5_range,0.5
rare_word_rate,-0.002037265040099442,0.006799657753531616,0.181784405144861,q0.5_range,0.5
rep_axis,-1.2813240195020006,0.7134798001336928,1.5714131979383217,q0.5_range,0.5
ttr,-0.07572341057971826,0.04154312225734022,2.503518774155785,q_large,0.0
hapax,-0.0823827998099734,0.052261866247953245,2.3049733678136723,q_large,0.0
top1_share,0.011180313808195164,-0.002226260779110841,-0.642484245916097,q_large,0.0
top10_share,0.04234773987299988,-0.01955664097400056,-1.4646175116551063,q_large,0.0
word_entropy,-0.20260255502783717,0.09412713545359648,2.180980524806859,q_large,0.0
zipf_slope,-0.08669435014332029,0.04760005339631497,2.3383175694640483,q_large,0.0
content_ratio,-0.013442251321630311,0.008182293000795331,0.49723225263686055,q_large,0.0
content_ttr,-0.09557954871327821,0.049998078401030856,2.230939901043275,q_large,0.0
bigram_repeat,0.08623464425602223,-0.027641276395841952,-2.315052810422667,q_large,0.0
trigram_repeat,0.05883260596210161,-0.01382116061601401,-1.8528793884889732,q_large,0.0
mean_word_len,-0.09184475963900847,0.06466988058922844,0.45068032385819323,q_large,0.0
long_word_rate,-0.005361062979662785,0.004205404028429978,0.19061218398107707,q_large,0.0
mean_sent_len,2.0821160012297297,1.4807974003382915,-0.06646717736953085,q_large,0.0
sd_sent_len,1.3811542643263726,1.1065360922803043,-0.03210991266972945,q_large,0.0
sent_len_burst,-0.013718562184646049,0.020678444012247006,0.20167075905297535,q_large,0.0
n_sents_per_100w,-0.2718747040087354,-0.2756091500146194,-0.002577742409201396,q_large,0.0
subordinator_rate,8.186508356581162e-05,0.0005545589092030225,0.03920606147180392,q_large,0.0
function_rate,0.013442251321630313,-0.008182293000795334,-0.49723225263686055,q_large,0.0
connective_rate,0.00013444738273636663,-0.00017301795966757398,-0.08528358218680361,q_large,0.0
hedge_rate,0.0009039412911161955,0.00043858528046432225,-0.061628618217566905,q_large,0.0
pron12_rate,0.0002837165407510845,-0.005135299568256285,-0.24500939384270246,q_large,0.0
comma_rate,7.653859579843041e-05,-0.0002219728516973615,-0.07343193592632963,q_large,0.0
punct_rate,0.00012432474980909964,-0.0010257719726711053,-0.2278843981500304,q_large,0.0
quote_rate,0.00041752122713599785,-0.0004303705418752444,-0.15708818739487881,q_large,0.0
paren_rate,-0.00010576626487554178,0.0001799930900670689,0.058199292552484454,q_large,0.0
dash_rate,0.0002805316476785439,-4.637072062447351e-05,-0.10184509255154367,q_large,0.0
digit_rate,0.0008393468184022848,-0.0004356154684012997,-0.12861072952377867,q_large,0.0
upper_rate,0.0014931718569288442,-0.0008442299282943035,-0.18556144592250934,q_large,0.0
linebreak_per_100w,1.9205537785612454,-0.44755934578126344,-0.3649286516323967,q_large,0.0
bullet_rate,0.020414790376598064,-0.05186578831412312,-0.09124319069954236,q_large,0.0
question_rate,-0.011275249061985803,0.006172193721220063,0.2667490973340132,q_large,0.0
exclaim_rate,-0.0009783054304093252,-0.0027092364216702,-0.018255881203870145,q_large,0.0
mean_log_rank,-0.14325971480093713,0.0775732248579723,0.7134522731525462,q_large,0.0
rare_word_rate,-0.01811969213579728,0.009591827661584406,0.6069491368363005,q_large,0.0
rep_axis,-1.7249135969514076,0.7781213255296933,2.4190740279568383,q_large,0.0
ttr,-0.07715644989214748,0.04292006931955534,2.6213814729731135,q_large,0.05
hapax,-0.08342720517312878,0.05451475237229391,2.42405541776656,q_large,0.05
top1_share,0.01168726995280012,-0.0023941339720586824,-0.6772293689519304,q_large,0.05
top10_share,0.044440719504149157,-0.019495299495583727,-1.5418397573131413,q_large,0.05
word_entropy,-0.20864591260252638,0.09678864188202434,2.295914050434769,q_large,0.05
zipf_slope,-0.08866176060419838,0.04875348975509728,2.4227825225359063,q_large,0.05
content_ratio,-0.014847465127885782,0.007709020487729024,0.5166472481702808,q_large,0.05
content_ttr,-0.09601948056878817,0.05293522552545003,2.2900171966675957,q_large,0.05
bigram_repeat,0.08808959085605045,-0.02903223432050379,-2.453008248713417,q_large,0.05
trigram_repeat,0.05959294944237561,-0.014562234205806244,-1.9197001848112794,q_large,0.05
mean_word_len,-0.0849501830433158,0.03862062897829837,0.35489493676874545,q_large,0.05
long_word_rate,-0.004221098730397941,0.0021313475113737958,0.12870370201979206,q_large,0.05
mean_sent_len,2.2311830730962496,1.603470722333668,-0.06973737422508348,q_large,0.05
sd_sent_len,1.382611632581828,1.412918368808492,0.0035074588714135916,q_large,0.05
sent_len_burst,-0.01887229053108039,0.031266179276733315,0.2855168121992866,q_large,0.05
n_sents_per_100w,-0.34198314054574347,-0.3420759558351269,-6.772200951894436e-05,q_large,0.05
subordinator_rate,5.504508092735669e-05,0.0011163968566091642,0.0894735444827715,q_large,0.05
function_rate,0.014847465127885788,-0.007709020487729031,-0.5166472481702808,q_large,0.05
connective_rate,0.0001971541727497044,-0.00012147798789925494,-0.08616228149079055,q_large,0.05
hedge_rate,0.0008608999574498626,0.0005591020317070438,-0.04009367907287264,q_large,0.05
pron12_rate,-0.0004897194671343267,-0.004485002004873815,-0.17895115190821606,q_large,0.05
comma_rate,0.00015821132853935046,-0.00032283752451834166,-0.11990250164834654,q_large,0.05
punct_rate,5.713374965585474e-05,-0.0012758824166163936,-0.2632898071988881,q_large,0.05
quote_rate,0.00015166054317203697,-0.00024689139691717036,-0.07659251861515212,q_large,0.05
paren_rate,-0.00016551391224038214,0.0002257341502944611,0.0796436187944504,q_large,0.05
dash_rate,0.00024569137089669305,-5.8121161602141995e-05,-0.09441275500470943,q_large,0.05
digit_rate,0.0009339797006664358,-0.0005144177800800316,-0.1473057297458212,q_large,0.05
upper_rate,0.0013705707910061189,-0.0007018465456788724,-0.16539252660684478,q_large,0.05
linebreak_per_100w,1.7964519775844443,-0.4082882790721688,-0.33930789105729375,q_large,0.05
bullet_rate,0.006508124126181824,-0.024312392096205584,-0.03868876565568974,q_large,0.05
question_rate,-0.015785650543033332,0.0075716186626527395,0.3999238670032099,q_large,0.05
exclaim_rate,-0.001622486106759119,-0.0037460661874105495,-0.02221589826132609,q_large,0.05
mean_log_rank,-0.15540194508932972,0.07178417407121031,0.734788504349278,q_large,0.05
rare_word_rate,-0.02033418773169169,0.009146636691702549,0.6518672390824178,q_large,0.05
rep_axis,-1.7634399434236576,0.8070694373603617,2.5519403472085185,q_large,0.05
ttr,-0.07783103907212459,0.043531843879918,2.655994367710162,q_large,0.1
hapax,-0.08374137830842261,0.05510326779763163,2.4446779887014687,q_large,0.1
top1_share,0.012020797267200279,-0.002188382557308774,-0.6818384508402041,q_large,0.1
top10_share,0.04564971486104321,-0.0201001383586116,-1.5904516019155888,q_large,0.1
word_entropy,-0.21184845278018052,0.09831060062307455,2.343563475764332,q_large,0.1
zipf_slope,-0.08973532036278115,0.04963573207756218,2.463723010839944,q_large,0.1
content_ratio,-0.014414370325178913,0.007577244520222635,0.5031857697800806,q_large,0.1
content_ttr,-0.09730791251014918,0.05354094763220613,2.3315934216546053,q_large,0.1
bigram_repeat,0.08909366775120256,-0.02909511904051015,-2.4970915952801476,q_large,0.1
trigram_repeat,0.06015152261592426,-0.01452345331772794,-1.946344969066799,q_large,0.1
mean_word_len,-0.07129763151199274,0.032414253286135786,0.29719472531173435,q_large,0.1
long_word_rate,-0.0021218472873964986,0.001002840490867528,0.06347503398372546,q_large,0.1
mean_sent_len,2.3168710020832983,1.4260591288498612,-0.09885827759363273,q_large,0.1
sd_sent_len,1.4798440256237764,1.34647017812814,-0.01542679147771364,q_large,0.1
sent_len_burst,-0.017073681431718946,0.03262219485197973,0.2833793126150397,q_large,0.1
n_sents_per_100w,-0.36842664735024167,-0.29450179555765327,0.053743675178516644,q_large,0.1
subordinator_rate,6.174189823839778e-05,0.001020338570434161,0.0808335673113081,q_large,0.1
function_rate,0.014414370325178918,-0.007577244520222642,-0.5031857697800808,q_large,0.1
connective_rate,0.00017312617727774384,-7.796625155995871e-05,-0.06794570340751133,q_large,0.1
hedge_rate,0.0009440777949380453,0.00043607165261491735,-0.06874635180286708,q_large,0.1
pron12_rate,-0.001439776534109496,-0.004589730578258262,-0.1385479709574202,q_large,0.1
comma_rate,9.732390693448653e-05,-0.0003722491993498556,-0.11791566903758649,q_large,0.1
punct_rate,-6.61776410799781e-05,-0.0012904225460725089,-0.24443211722300157,q_large,0.1
quote_rate,5.1845615785500555e-05,-0.00031265398324311977,-0.07039876820933756,q_large,0.1
paren_rate,-0.0001686150752769974,0.00021378092444303406,0.07780922100691172,q_large,0.1
dash_rate,0.0002760162749812827,-7.668269872058266e-05,-0.10994093043030712,q_large,0.1
digit_rate,0.0008428402802934181,-0.0005081941269965335,-0.13697859057451625,q_large,0.1
upper_rate,0.001554625799060097,-0.0006438681340611781,-0.175358026824186,q_large,0.1
linebreak_per_100w,1.8187384584646753,-0.4122339861428758,-0.3437336185499293,q_large,0.1
bullet_rate,0.017454370767471594,-0.025140990581054064,-0.05370855431258411,q_large,0.1
question_rate,-0.01753614578493128,0.007892686479800114,0.4382960253470215,q_large,0.1
exclaim_rate,-0.0021045230052813874,-0.004229717797974416,-0.02225558313206835,q_large,0.1
mean_log_rank,-0.14678111511769062,0.06902689005753923,0.6986229749434502,q_large,0.1
rare_word_rate,-0.01850275300262765,0.008733960608582189,0.599251724093178,q_large,0.1
rep_axis,-1.787273907842895,0.8157406807299388,2.5998777541552043,q_large,0.1
ttr,-0.07718990409982916,0.04492660115997659,2.6574154595393487,q_large,0.15
hapax,-0.08286969715853348,0.05650427587441141,2.4586931249863584,q_large,0.15
top1_share,0.012139951662485233,-0.002637181071187392,-0.7050546123724988,q_large,0.15
top10_share,0.045629785056495446,-0.021041674045306494,-1.6119471732447173,q_large,0.15
word_entropy,-0.2106751362717855,0.10221786402458848,2.3427931462389227,q_large,0.15
zipf_slope,-0.08916432001006482,0.05100515441257582,2.4720597765159655,q_large,0.15
content_ratio,-0.014587779876814864,0.007665153698827773,0.51045335505692,q_large,0.15
content_ttr,-0.09606503723639556,0.05440267056671311,2.294949012934482,q_large,0.15
bigram_repeat,0.08837989684675211,-0.029712110324521424,-2.4728330006894805,q_large,0.15
trigram_repeat,0.05998471309209115,-0.014908293046182115,-1.947496932621784,q_large,0.15
mean_word_len,-0.06089685398074351,0.039653063379388793,0.28693360146789326,q_large,0.15
long_word_rate,-0.0007292300664106505,0.0017418056011003675,0.05010757472916053,q_large,0.15
mean_sent_len,2.2872452184937853,1.5742284528054342,-0.07895695457733813,q_large,0.15
sd_sent_len,1.4015217744004687,1.2614273890117185,-0.016299210645536827,q_large,0.15
sent_len_burst,-0.020236421895858774,0.02613255889425662,0.2705338688297703,q_large,0.15
n_sents_per_100w,-0.3587681449817598,-0.31381896372357637,0.03281179730771176,q_large,0.15
subordinator_rate,0.00018683371288786646,0.0005725611886859335,0.03314869880613673,q_large,0.15
function_rate,0.014587779876814873,-0.007665153698827781,-0.5104533550569204,q_large,0.15
connective_rate,0.00018289135537546467,-6.540397512098195e-05,-0.06749511103274125,q_large,0.15
hedge_rate,0.0012228362783425453,0.0007489102758855888,-0.06228775063260468,q_large,0.15
pron12_rate,-0.0016671607830974643,-0.00510260177433762,-0.14905211108923613,q_large,0.15
comma_rate,0.00010356146915056278,-0.00034938592177556643,-0.11362456816527809,q_large,0.15
punct_rate,-9.972738974545267e-05,-0.0011734744774151902,-0.21419630163731224,q_large,0.15
quote_rate,8.686031561768234e-05,-0.0002043633849486208,-0.05621735821554322,q_large,0.15
paren_rate,-0.0001476976075805464,0.00019604531071359127,0.06994564182667853,q_large,0.15
dash_rate,4.737755691410045e-05,-9.734041131728264e-05,-0.05204772356262669,q_large,0.15
digit_rate,0.0006508121177577905,-0.0006808388254927746,-0.13500460332035935,q_large,0.15
upper_rate,0.0011814290508883741,-0.0006315836982748543,-0.14565107763391075,q_large,0.15
linebreak_per_100w,1.7472874084392338,-0.4162208846610244,-0.33327786589975694,q_large,0.15
bullet_rate,0.009502918796384652,-0.024768099583163068,-0.04303397515227749,q_large,0.15
question_rate,-0.01667580068206217,0.007137890156731299,0.41167789644723096,q_large,0.15
exclaim_rate,-0.0019402575830006633,-0.005785324211790543,-0.040664043784982604,q_large,0.15
mean_log_rank,-0.14774820917009782,0.07655979923616554,0.7270315841614027,q_large,0.15
rare_word_rate,-0.019437721221400646,0.00862431062711458,0.6255242191205901,q_large,0.15
rep_axis,-1.7764014406322113,0.8426699064375432,2.588398876905902,q_large,0.15
ttr,-0.07665637482523895,0.044781863515551704,2.6092238886523176,q_large,0.2
hapax,-0.08177030690015029,0.057522366163400875,2.430716549049631,q_large,0.2
top1_share,0.01249049949319568,-0.0025195173490738703,-0.7126540878960612,q_large,0.2
top10_share,0.04620690429287702,-0.02007108973653279,-1.6126405520691574,q_large,0.2
word_entropy,-0.21106602279731954,0.10065797841784734,2.3308696474757227,q_large,0.2
zipf_slope,-0.08868959700176081,0.05027175367098575,2.41456493812769,q_large,0.2
content_ratio,-0.016228873249148443,0.00802842423273542,0.5857606981871809,q_large,0.2
content_ttr,-0.09358641503817879,0.054374096495101075,2.2430894057957715,q_large,0.2
bigram_repeat,0.08924403506672013,-0.030524452433769608,-2.488800096530114,q_large,0.2
trigram_repeat,0.060976748647209984,-0.01551883287952306,-1.975401123270757,q_large,0.2
mean_word_len,-0.05436135671775313,0.048788494555107184,0.29980304724955237,q_large,0.2
long_word_rate,-0.00019418023093467952,0.0026121415727552123,0.056868717307750005,q_large,0.2
mean_sent_len,3.8326533447846307,1.70395068699316,-0.14268880220974836,q_large,0.2
sd_sent_len,1.0516951818236089,1.1496513028118274,0.011834859009650365,q_large,0.2
sent_len_burst,-0.03169578172512405,0.015137667145120085,0.30499771831087746,q_large,0.2
n_sents_per_100w,-0.36116541971445776,-0.36173616919451135,-0.00042482829829911255,q_large,0.2
subordinator_rate,0.00025400267589832735,0.0009365824435066777,0.05758459013294551,q_large,0.2
function_rate,0.01622887324914845,-0.008028424232735433,-0.5857606981871812,q_large,0.2
connective_rate,0.0001259226842071468,-1.8326814010292684e-05,-0.03947796077869541,q_large,0.2
hedge_rate,0.001094016570026364,0.0007252957061071444,-0.04795888781449178,q_large,0.2
pron12_rate,-0.0011595783462683583,-0.006050295795293992,-0.21370847180346972,q_large,0.2
comma_rate,0.00015645710332349525,-0.0002683233751944234,-0.10603228144806322,q_large,0.2
punct_rate,-3.9283277112286124e-05,-0.0012198903951096808,-0.23675428550045743,q_large,0.2
quote_rate,6.339673381796039e-05,-0.0002539198122150003,-0.06146814509547785,q_large,0.2
paren_rate,-0.0005202004313146623,0.00014845424513806136,0.16077013638911125,q_large,0.2
dash_rate,-1.671800143749244e-05,-0.00012000615848984529,-0.03774332463231646,q_large,0.2
digit_rate,0.0003312517326287564,-0.0007315098187783175,-0.1091144881562054,q_large,0.2
upper_rate,7.815992065390009e-05,-0.0008472306191056991,-0.08678939261777205,q_large,0.2
linebreak_per_100w,1.6422646429051049,-0.3960178054148035,-0.3144637540967505,q_large,0.2
bullet_rate,0.019121084848230177,-0.02544309061351914,-0.056177925041965504,q_large,0.2
question_rate,-0.017136315678533205,0.003858041536694004,0.3925116595135778,q_large,0.2
exclaim_rate,-0.0018405363251580618,-0.007285036379666241,-0.05782784630519798,q_large,0.2
mean_log_rank,-0.1588815825154051,0.07977815909989404,0.7984514231674189,q_large,0.2
rare_word_rate,-0.020222059345325373,0.00980876670921473,0.6754771329808928,q_large,0.2
rep_axis,-1.7764671888245631,0.8404151027430087,2.573335996091362,q_large,0.2
ttr,-0.07628785163766814,0.04334315105872544,2.5416279769905175,q_large,0.25
hapax,-0.08108598751583092,0.05504591616742918,2.3433712899863,q_large,0.25
top1_share,0.01225234831456831,-0.0028064038099427273,-0.7169382349598107,q_large,0.25
top10_share,0.04591842874725862,-0.02020998334276719,-1.6039737231514615,q_large,0.25
word_entropy,-0.20996399384727826,0.09888037778790575,2.2911083445878293,q_large,0.25
zipf_slope,-0.0885400349110954,0.04881291360219211,2.372409444090609,q_large,0.25
content_ratio,-0.015340684277626138,0.008156203185443413,0.5643436021205609,q_large,0.25
content_ttr,-0.09389920560637836,0.051311621919991245,2.1767253489966625,q_large,0.25
bigram_repeat,0.08967705117461235,-0.02939057568552698,-2.4852723688723213,q_large,0.25
trigram_repeat,0.06152433091443608,-0.015068530612842586,-1.9949937037934031,q_large,0.25
mean_word_len,-0.043480021914989744,0.04478035049720771,0.25683170624843793,q_large,0.25
long_word_rate,0.000849240457724104,0.0020628071443405545,0.02472439957491747,q_large,0.25
mean_sent_len,3.866896077722343,1.6193207078737746,-0.15087241192030054,q_large,0.25
sd_sent_len,1.0343911638910104,1.2082118799122332,0.02101721255007511,q_large,0.25
sent_len_burst,-0.03302554168087392,0.021197373753769563,0.34856721015149783,q_large,0.25
n_sents_per_100w,-0.3698092097868192,-0.34410302880636595,0.019202166317549788,q_large,0.25
subordinator_rate,0.00016839163790633704,0.000822112350507431,0.05589021763422548,q_large,0.25
function_rate,0.015340684277626143,-0.008156203185443424,-0.5643436021205613,q_large,0.25
connective_rate,0.0001587210146245247,-2.5538711661390705e-05,-0.05040896414561758,q_large,0.25
hedge_rate,0.000980552256562051,0.0004554179414223326,-0.07001046882004817,q_large,0.25
pron12_rate,-0.0017672473086992255,-0.005593532553760088,-0.1702689360874477,q_large,0.25
comma_rate,0.00010775434994476553,-0.00024406082684278556,-0.08727872351588366,q_large,0.25
punct_rate,-0.0001207573421441108,-0.0008420107655873497,-0.1279780478266974,q_large,0.25
quote_rate,5.588471972694572e-05,-4.977938771472057e-05,-0.019909265319449365,q_large,0.25
paren_rate,-0.0005231354992151074,0.00016107248554841647,0.16458936085764223,q_large,0.25
dash_rate,-1.0650946922308819e-05,-8.847877164289268e-05,-0.02845261221310122,q_large,0.25
digit_rate,-5.6778085031802526e-05,-0.0006289337574648023,-0.060767490437262636,q_large,0.25
upper_rate,-6.937074568129913e-05,-0.000580099958033975,-0.04742335597386201,q_large,0.25
linebreak_per_100w,1.6146211752616368,-0.39143905083604896,-0.30909737486608857,q_large,0.25
bullet_rate,0.019537335264480576,-0.025026840197268727,-0.05617875028815946,q_large,0.25
question_rate,-0.016913937287792245,0.007548944201069431,0.4290798560311625,q_large,0.25
exclaim_rate,-0.0017531829105987642,-0.005650816149263434,-0.04071271427001262,q_large,0.25
mean_log_rank,-0.15287279486896918,0.08255996187310011,0.7856170323387643,q_large,0.25
rare_word_rate,-0.020068530951320787,0.010248625024015674,0.6825149534526374,q_large,0.25
rep_axis,-1.772777135893933,0.8167152283161095,2.5271764297738915,q_large,0.25
ttr,-0.07527108801934203,0.043332839077795074,2.506409173408994,q_large,0.3
hapax,-0.0807189691175625,0.055025446998802324,2.314055287907142,q_large,0.3
top1_share,0.011853335868680863,-0.0027143491498582218,-0.689300634727054,q_large,0.3
top10_share,0.04436561263975502,-0.02002454751351541,-1.5590819934526803,q_large,0.3
word_entropy,-0.2055178433868217,0.09867135089834693,2.247300353242799,q_large,0.3
zipf_slope,-0.08659122296898497,0.048927111930328906,2.3351521917980302,q_large,0.3
content_ratio,-0.015249707546024404,0.007849324919846811,0.5565813056514446,q_large,0.3
content_ttr,-0.0930231233056143,0.051234240281040754,2.150405760653765,q_large,0.3
bigram_repeat,0.08908756614163417,-0.029419115121212938,-2.4796916895531993,q_large,0.3
trigram_repeat,0.061687361531881826,-0.014948977907544703,-1.9946784040390768,q_large,0.3
mean_word_len,-0.037060503065783394,0.03540523890077899,0.2129365288066288,q_large,0.3
long_word_rate,0.0007737421712883193,0.0011515835904695076,0.007710984124046892,q_large,0.3
mean_sent_len,4.010162655256977,1.6930151169631273,-0.15556606631830344,q_large,0.3
sd_sent_len,0.9696827447230972,1.249431476335901,0.03375210376270158,q_large,0.3
sent_len_burst,-0.03768388168063496,0.02037034562726884,0.37015514120591253,q_large,0.3
n_sents_per_100w,-0.39545856043616995,-0.37198546399129917,0.01750543261620463,q_large,0.3
subordinator_rate,0.0006893038853810848,0.0010176095270277698,0.028335700038387552,q_large,0.3
