genre,mode,q,model,auc,n_human,n_model
amazon_reviews,q_small,0.45,gpt-5-nano,0.7899111111111111,150,150
amazon_reviews,q_small,0.45,gemini-2.5-flash,0.8099111111111111,150,150
amazon_reviews,q_small,0.45,deepseek-v4-flash,0.8074222222222223,150,150
amazon_reviews,q_small,0.45,qwen3.6-flash,0.9636888888888888,150,150
amazon_reviews,q_small,0.5,gpt-5-nano,0.7716444444444444,150,150
amazon_reviews,q_small,0.5,gemini-2.5-flash,0.7925333333333333,150,150
amazon_reviews,q_small,0.5,deepseek-v4-flash,0.7836000000000001,150,150
amazon_reviews,q_small,0.5,qwen3.6-flash,0.9562222222222222,150,150
amazon_reviews,q_small,0.55,gpt-5-nano,0.7493333333333333,150,150
amazon_reviews,q_small,0.55,gemini-2.5-flash,0.7774222222222223,150,150
amazon_reviews,q_small,0.55,deepseek-v4-flash,0.7624888888888889,150,150
amazon_reviews,q_small,0.55,qwen3.6-flash,0.9488,150,150
amazon_reviews,q_small,0.6,gpt-5-nano,0.7305333333333334,150,150
amazon_reviews,q_small,0.6,gemini-2.5-flash,0.7608444444444444,150,150
amazon_reviews,q_small,0.6,deepseek-v4-flash,0.7412000000000001,150,150
amazon_reviews,q_small,0.6,qwen3.6-flash,0.9378666666666666,150,150
amazon_reviews,q_small,0.65,gpt-5-nano,0.7156444444444444,150,150
amazon_reviews,q_small,0.65,gemini-2.5-flash,0.7418666666666667,150,150
amazon_reviews,q_small,0.65,deepseek-v4-flash,0.7249333333333334,150,150
amazon_reviews,q_small,0.65,qwen3.6-flash,0.9243111111111112,150,150
amazon_reviews,q_small,0.7,gpt-5-nano,0.7048888888888889,150,150
amazon_reviews,q_small,0.7,gemini-2.5-flash,0.7268444444444444,150,150
amazon_reviews,q_small,0.7,deepseek-v4-flash,0.7082666666666666,150,150
amazon_reviews,q_small,0.7,qwen3.6-flash,0.9065777777777778,150,150
amazon_reviews,q_small,0.75,gpt-5-nano,0.6961777777777778,150,150
amazon_reviews,q_small,0.75,gemini-2.5-flash,0.7098666666666666,150,150
amazon_reviews,q_small,0.75,deepseek-v4-flash,0.6948444444444445,150,150
amazon_reviews,q_small,0.75,qwen3.6-flash,0.8828888888888888,150,150
amazon_reviews,q_small,0.8,gpt-5-nano,0.6849333333333333,150,150
amazon_reviews,q_small,0.8,gemini-2.5-flash,0.6925777777777777,150,150
amazon_reviews,q_small,0.8,deepseek-v4-flash,0.6794666666666667,150,150
amazon_reviews,q_small,0.8,qwen3.6-flash,0.8504444444444443,150,150
amazon_reviews,q_small,0.85,gpt-5-nano,0.6669333333333333,150,150
amazon_reviews,q_small,0.85,gemini-2.5-flash,0.6732888888888889,150,150
amazon_reviews,q_small,0.85,deepseek-v4-flash,0.6598666666666667,150,150
amazon_reviews,q_small,0.85,qwen3.6-flash,0.8143111111111111,150,150
amazon_reviews,q_small,0.9,gpt-5-nano,0.6356888888888889,150,150
amazon_reviews,q_small,0.9,gemini-2.5-flash,0.6416888888888888,150,150
amazon_reviews,q_small,0.9,deepseek-v4-flash,0.6236444444444446,150,150
amazon_reviews,q_small,0.9,qwen3.6-flash,0.7588,150,150
writingprompts,q0.5_range,0.0,gpt-5-nano,0.7765333333333334,150,150
writingprompts,q0.5_range,0.0,gemini-2.5-flash,0.8144444444444444,150,150
writingprompts,q0.5_range,0.0,deepseek-v4-flash,0.642311111111111,150,150
writingprompts,q0.5_range,0.0,qwen3.6-flash,0.7800444444444445,150,150
writingprompts,q0.5_range,0.05,gpt-5-nano,0.7772,150,150
writingprompts,q0.5_range,0.05,gemini-2.5-flash,0.8183555555555555,150,150
writingprompts,q0.5_range,0.05,deepseek-v4-flash,0.6425333333333333,150,150
writingprompts,q0.5_range,0.05,qwen3.6-flash,0.7847999999999999,150,150
writingprompts,q0.5_range,0.1,gpt-5-nano,0.7478222222222222,150,150
writingprompts,q0.5_range,0.1,gemini-2.5-flash,0.8049333333333334,150,150
writingprompts,q0.5_range,0.1,deepseek-v4-flash,0.6325777777777777,150,150
writingprompts,q0.5_range,0.1,qwen3.6-flash,0.7781333333333332,150,150
writingprompts,q0.5_range,0.15,gpt-5-nano,0.7154666666666667,150,150
writingprompts,q0.5_range,0.15,gemini-2.5-flash,0.7903555555555556,150,150
writingprompts,q0.5_range,0.15,deepseek-v4-flash,0.6323111111111112,150,150
writingprompts,q0.5_range,0.15,qwen3.6-flash,0.7742222222222221,150,150
writingprompts,q0.5_range,0.2,gpt-5-nano,0.7000000000000001,150,150
writingprompts,q0.5_range,0.2,gemini-2.5-flash,0.7887111111111111,150,150
writingprompts,q0.5_range,0.2,deepseek-v4-flash,0.643111111111111,150,150
writingprompts,q0.5_range,0.2,qwen3.6-flash,0.7866666666666666,150,150
writingprompts,q0.5_range,0.25,gpt-5-nano,0.7085333333333335,150,150
writingprompts,q0.5_range,0.25,gemini-2.5-flash,0.8085333333333334,150,150
writingprompts,q0.5_range,0.25,deepseek-v4-flash,0.6657333333333333,150,150
writingprompts,q0.5_range,0.25,qwen3.6-flash,0.8176444444444445,150,150
writingprompts,q0.5_range,0.3,gpt-5-nano,0.7385333333333334,150,150
writingprompts,q0.5_range,0.3,gemini-2.5-flash,0.8431111111111111,150,150
writingprompts,q0.5_range,0.3,deepseek-v4-flash,0.6965333333333333,150,150
writingprompts,q0.5_range,0.3,qwen3.6-flash,0.8536,150,150
writingprompts,q0.5_range,0.35,gpt-5-nano,0.7668888888888888,150,150
writingprompts,q0.5_range,0.35,gemini-2.5-flash,0.8706222222222222,150,150
writingprompts,q0.5_range,0.35,deepseek-v4-flash,0.7214222222222222,150,150
writingprompts,q0.5_range,0.35,qwen3.6-flash,0.8738222222222223,150,150
writingprompts,q0.5_range,0.4,gpt-5-nano,0.7811999999999999,150,150
writingprompts,q0.5_range,0.4,gemini-2.5-flash,0.880311111111111,150,150
writingprompts,q0.5_range,0.4,deepseek-v4-flash,0.7332444444444446,150,150
writingprompts,q0.5_range,0.4,qwen3.6-flash,0.8713777777777778,150,150
writingprompts,q0.5_range,0.45,gpt-5-nano,0.7901333333333332,150,150
writingprompts,q0.5_range,0.45,gemini-2.5-flash,0.8857333333333335,150,150
writingprompts,q0.5_range,0.45,deepseek-v4-flash,0.7462666666666667,150,150
writingprompts,q0.5_range,0.45,qwen3.6-flash,0.8634222222222222,150,150
writingprompts,q0.5_range,0.5,gpt-5-nano,0.7827555555555555,150,150
writingprompts,q0.5_range,0.5,gemini-2.5-flash,0.8734666666666666,150,150
writingprompts,q0.5_range,0.5,deepseek-v4-flash,0.7479555555555556,150,150
writingprompts,q0.5_range,0.5,qwen3.6-flash,0.8491555555555556,150,150
writingprompts,q_large,0.0,gpt-5-nano,0.8058222222222222,150,150
writingprompts,q_large,0.0,gemini-2.5-flash,0.8625777777777778,150,150
writingprompts,q_large,0.0,deepseek-v4-flash,0.7022666666666666,150,150
writingprompts,q_large,0.0,qwen3.6-flash,0.8388444444444444,150,150
writingprompts,q_large,0.05,gpt-5-nano,0.8081777777777778,150,150
writingprompts,q_large,0.05,gemini-2.5-flash,0.8626666666666666,150,150
writingprompts,q_large,0.05,deepseek-v4-flash,0.6988,150,150
writingprompts,q_large,0.05,qwen3.6-flash,0.8393333333333334,150,150
writingprompts,q_large,0.1,gpt-5-nano,0.8007111111111113,150,150
writingprompts,q_large,0.1,gemini-2.5-flash,0.8545333333333334,150,150
writingprompts,q_large,0.1,deepseek-v4-flash,0.6844000000000001,150,150
writingprompts,q_large,0.1,qwen3.6-flash,0.8305777777777777,150,150
writingprompts,q_large,0.15,gpt-5-nano,0.7950222222222222,150,150
writingprompts,q_large,0.15,gemini-2.5-flash,0.849511111111111,150,150
writingprompts,q_large,0.15,deepseek-v4-flash,0.6777333333333333,150,150
writingprompts,q_large,0.15,qwen3.6-flash,0.8245333333333333,150,150
writingprompts,q_large,0.2,gpt-5-nano,0.79,150,150
writingprompts,q_large,0.2,gemini-2.5-flash,0.8443999999999999,150,150
writingprompts,q_large,0.2,deepseek-v4-flash,0.6716444444444444,150,150
writingprompts,q_large,0.2,qwen3.6-flash,0.8187111111111112,150,150
writingprompts,q_large,0.25,gpt-5-nano,0.7866666666666667,150,150
writingprompts,q_large,0.25,gemini-2.5-flash,0.8386222222222223,150,150
writingprompts,q_large,0.25,deepseek-v4-flash,0.6667111111111111,150,150
writingprompts,q_large,0.25,qwen3.6-flash,0.8131111111111112,150,150
writingprompts,q_large,0.3,gpt-5-nano,0.7835555555555556,150,150
writingprompts,q_large,0.3,gemini-2.5-flash,0.8335555555555556,150,150
writingprompts,q_large,0.3,deepseek-v4-flash,0.6619111111111112,150,150
writingprompts,q_large,0.3,qwen3.6-flash,0.8078666666666666,150,150
writingprompts,q_large,0.35,gpt-5-nano,0.7811555555555555,150,150
writingprompts,q_large,0.35,gemini-2.5-flash,0.8301777777777778,150,150
writingprompts,q_large,0.35,deepseek-v4-flash,0.6567555555555556,150,150
writingprompts,q_large,0.35,qwen3.6-flash,0.802488888888889,150,150
writingprompts,q_large,0.4,gpt-5-nano,0.7792888888888889,150,150
writingprompts,q_large,0.4,gemini-2.5-flash,0.8264444444444444,150,150
writingprompts,q_large,0.4,deepseek-v4-flash,0.6520888888888889,150,150
writingprompts,q_large,0.4,qwen3.6-flash,0.7956000000000001,150,150
writingprompts,q_large,0.45,gpt-5-nano,0.7777333333333333,150,150
writingprompts,q_large,0.45,gemini-2.5-flash,0.8213333333333334,150,150
writingprompts,q_large,0.45,deepseek-v4-flash,0.6477333333333333,150,150
writingprompts,q_large,0.45,qwen3.6-flash,0.7889777777777778,150,150
writingprompts,q_large,0.5,gpt-5-nano,0.7765333333333334,150,150
writingprompts,q_large,0.5,gemini-2.5-flash,0.8144444444444444,150,150
writingprompts,q_large,0.5,deepseek-v4-flash,0.642311111111111,150,150
writingprompts,q_large,0.5,qwen3.6-flash,0.7800444444444445,150,150
writingprompts,q_large,0.55,gpt-5-nano,0.7756000000000001,150,150
writingprompts,q_large,0.55,gemini-2.5-flash,0.8096888888888889,150,150
writingprompts,q_large,0.55,deepseek-v4-flash,0.6343555555555555,150,150
writingprompts,q_large,0.55,qwen3.6-flash,0.7689777777777778,150,150
writingprompts,q_large,0.6,gpt-5-nano,0.7726666666666666,150,150
writingprompts,q_large,0.6,gemini-2.5-flash,0.8015555555555556,150,150
writingprompts,q_large,0.6,deepseek-v4-flash,0.6208,150,150
writingprompts,q_large,0.6,qwen3.6-flash,0.7517333333333334,150,150
writingprompts,q_large,0.65,gpt-5-nano,0.7700000000000001,150,150
writingprompts,q_large,0.65,gemini-2.5-flash,0.7893777777777778,150,150
writingprompts,q_large,0.65,deepseek-v4-flash,0.6000888888888889,150,150
writingprompts,q_large,0.65,qwen3.6-flash,0.7222222222222223,150,150
writingprompts,q_large,0.7,gpt-5-nano,0.7780888888888888,150,150
writingprompts,q_large,0.7,gemini-2.5-flash,0.7776,150,150
writingprompts,q_large,0.7,deepseek-v4-flash,0.5756,150,150
writingprompts,q_large,0.7,qwen3.6-flash,0.6730666666666667,150,150
writingprompts,q_large,0.75,gpt-5-nano,0.7936000000000001,150,150
writingprompts,q_large,0.75,gemini-2.5-flash,0.7667555555555555,150,150
writingprompts,q_large,0.75,deepseek-v4-flash,0.5728,150,150
writingprompts,q_large,0.75,qwen3.6-flash,0.6350222222222222,150,150
writingprompts,q_large,0.8,gpt-5-nano,0.8156444444444444,150,150
writingprompts,q_large,0.8,gemini-2.5-flash,0.7672444444444444,150,150
writingprompts,q_large,0.8,deepseek-v4-flash,0.5916888888888889,150,150
writingprompts,q_large,0.8,qwen3.6-flash,0.6270222222222221,150,150
writingprompts,q_large,0.85,gpt-5-nano,0.8204888888888888,150,150
writingprompts,q_large,0.85,gemini-2.5-flash,0.7686666666666667,150,150
writingprompts,q_large,0.85,deepseek-v4-flash,0.6172,150,150
writingprompts,q_large,0.85,qwen3.6-flash,0.6419555555555556,150,150
writingprompts,q_large,0.9,gpt-5-nano,0.7715111111111111,150,150
writingprompts,q_large,0.9,gemini-2.5-flash,0.736,150,150
writingprompts,q_large,0.9,deepseek-v4-flash,0.6166222222222222,150,150
writingprompts,q_large,0.9,qwen3.6-flash,0.6368,150,150
writingprompts,q_small,0.0,gpt-5-nano,0.8058222222222222,150,150
writingprompts,q_small,0.0,gemini-2.5-flash,0.8625777777777778,150,150
writingprompts,q_small,0.0,deepseek-v4-flash,0.7022666666666666,150,150
writingprompts,q_small,0.0,qwen3.6-flash,0.8388444444444444,150,150
writingprompts,q_small,0.05,gpt-5-nano,0.806088888888889,150,150
writingprompts,q_small,0.05,gemini-2.5-flash,0.8628444444444445,150,150
writingprompts,q_small,0.05,deepseek-v4-flash,0.6970666666666667,150,150
writingprompts,q_small,0.05,qwen3.6-flash,0.8378222222222222,150,150
writingprompts,q_small,0.1,gpt-5-nano,0.7836000000000001,150,150
writingprompts,q_small,0.1,gemini-2.5-flash,0.8534222222222222,150,150
writingprompts,q_small,0.1,deepseek-v4-flash,0.6863111111111112,150,150
writingprompts,q_small,0.1,qwen3.6-flash,0.8301777777777778,150,150
writingprompts,q_small,0.15,gpt-5-nano,0.7595555555555555,150,150
writingprompts,q_small,0.15,gemini-2.5-flash,0.8408444444444444,150,150
writingprompts,q_small,0.15,deepseek-v4-flash,0.680711111111111,150,150
writingprompts,q_small,0.15,qwen3.6-flash,0.8236888888888888,150,150
writingprompts,q_small,0.2,gpt-5-nano,0.7470666666666667,150,150
writingprompts,q_small,0.2,gemini-2.5-flash,0.8376,150,150
writingprompts,q_small,0.2,deepseek-v4-flash,0.6876888888888889,150,150
writingprompts,q_small,0.2,qwen3.6-flash,0.8313777777777778,150,150
writingprompts,q_small,0.25,gpt-5-nano,0.7562666666666666,150,150
writingprompts,q_small,0.25,gemini-2.5-flash,0.8501777777777778,150,150
writingprompts,q_small,0.25,deepseek-v4-flash,0.7064444444444444,150,150
writingprompts,q_small,0.25,qwen3.6-flash,0.8525777777777778,150,150
writingprompts,q_small,0.3,gpt-5-nano,0.7789777777777778,150,150
writingprompts,q_small,0.3,gemini-2.5-flash,0.8727555555555556,150,150
writingprompts,q_small,0.3,deepseek-v4-flash,0.7346222222222222,150,150
writingprompts,q_small,0.3,qwen3.6-flash,0.8760444444444444,150,150
writingprompts,q_small,0.35,gpt-5-nano,0.7944888888888889,150,150
writingprompts,q_small,0.35,gemini-2.5-flash,0.883911111111111,150,150
writingprompts,q_small,0.35,deepseek-v4-flash,0.7548444444444444,150,150
writingprompts,q_small,0.35,qwen3.6-flash,0.8814666666666667,150,150
writingprompts,q_small,0.4,gpt-5-nano,0.7938666666666666,150,150
writingprompts,q_small,0.4,gemini-2.5-flash,0.8844444444444444,150,150
writingprompts,q_small,0.4,deepseek-v4-flash,0.7585333333333334,150,150
writingprompts,q_small,0.4,qwen3.6-flash,0.873688888888889,150,150
writingprompts,q_small,0.45,gpt-5-nano,0.7876444444444445,150,150
writingprompts,q_small,0.45,gemini-2.5-flash,0.8793777777777778,150,150
writingprompts,q_small,0.45,deepseek-v4-flash,0.7536,150,150
writingprompts,q_small,0.45,qwen3.6-flash,0.8610666666666665,150,150
writingprompts,q_small,0.5,gpt-5-nano,0.7827555555555555,150,150
writingprompts,q_small,0.5,gemini-2.5-flash,0.8734666666666666,150,150
writingprompts,q_small,0.5,deepseek-v4-flash,0.7479555555555556,150,150
writingprompts,q_small,0.5,qwen3.6-flash,0.8491555555555556,150,150
writingprompts,q_small,0.55,gpt-5-nano,0.7809777777777778,150,150
writingprompts,q_small,0.55,gemini-2.5-flash,0.867688888888889,150,150
writingprompts,q_small,0.55,deepseek-v4-flash,0.7434666666666666,150,150
writingprompts,q_small,0.55,qwen3.6-flash,0.8400444444444445,150,150
writingprompts,q_small,0.6,gpt-5-nano,0.7813777777777777,150,150
writingprompts,q_small,0.6,gemini-2.5-flash,0.8627111111111112,150,150
writingprompts,q_small,0.6,deepseek-v4-flash,0.7385777777777778,150,150
writingprompts,q_small,0.6,qwen3.6-flash,0.8312,150,150
writingprompts,q_small,0.65,gpt-5-nano,0.7796,150,150
writingprompts,q_small,0.65,gemini-2.5-flash,0.8592000000000001,150,150
writingprompts,q_small,0.65,deepseek-v4-flash,0.734,150,150
writingprompts,q_small,0.65,qwen3.6-flash,0.8245333333333333,150,150
writingprompts,q_small,0.7,gpt-5-nano,0.7763111111111111,150,150
writingprompts,q_small,0.7,gemini-2.5-flash,0.8550666666666666,150,150
writingprompts,q_small,0.7,deepseek-v4-flash,0.7314666666666667,150,150
writingprompts,q_small,0.7,qwen3.6-flash,0.8186666666666667,150,150
writingprompts,q_small,0.75,gpt-5-nano,0.7708444444444444,150,150
writingprompts,q_small,0.75,gemini-2.5-flash,0.8501777777777777,150,150
writingprompts,q_small,0.75,deepseek-v4-flash,0.7289333333333333,150,150
writingprompts,q_small,0.75,qwen3.6-flash,0.813288888888889,150,150
writingprompts,q_small,0.8,gpt-5-nano,0.7661777777777777,150,150
writingprompts,q_small,0.8,gemini-2.5-flash,0.8418222222222222,150,150
writingprompts,q_small,0.8,deepseek-v4-flash,0.7296444444444444,150,150
writingprompts,q_small,0.8,qwen3.6-flash,0.8059111111111111,150,150
writingprompts,q_small,0.85,gpt-5-nano,0.7583555555555556,150,150
writingprompts,q_small,0.85,gemini-2.5-flash,0.8303555555555555,150,150
writingprompts,q_small,0.85,deepseek-v4-flash,0.7315999999999999,150,150
writingprompts,q_small,0.85,qwen3.6-flash,0.796,150,150
writingprompts,q_small,0.9,gpt-5-nano,0.7392888888888889,150,150
writingprompts,q_small,0.9,gemini-2.5-flash,0.8080888888888889,150,150
writingprompts,q_small,0.9,deepseek-v4-flash,0.731111111111111,150,150
writingprompts,q_small,0.9,qwen3.6-flash,0.7813333333333333,150,150
xsum,q0.5_range,0.0,gpt-5-nano,0.5636444444444444,150,150
xsum,q0.5_range,0.0,gemini-2.5-flash,0.7062666666666666,150,150
xsum,q0.5_range,0.0,deepseek-v4-flash,0.6037333333333333,150,150
xsum,q0.5_range,0.0,qwen3.6-flash,0.9751555555555556,150,150
xsum,q0.5_range,0.05,gpt-5-nano,0.5674666666666667,150,150
xsum,q0.5_range,0.05,gemini-2.5-flash,0.7012888888888889,150,150
xsum,q0.5_range,0.05,deepseek-v4-flash,0.6112888888888889,150,150
xsum,q0.5_range,0.05,qwen3.6-flash,0.9798666666666667,150,150
xsum,q0.5_range,0.1,gpt-5-nano,0.5611111111111111,150,150
xsum,q0.5_range,0.1,gemini-2.5-flash,0.6938222222222221,150,150
xsum,q0.5_range,0.1,deepseek-v4-flash,0.6172888888888888,150,150
xsum,q0.5_range,0.1,qwen3.6-flash,0.9831555555555556,150,150
xsum,q0.5_range,0.15,gpt-5-nano,0.562,150,150
xsum,q0.5_range,0.15,gemini-2.5-flash,0.6949333333333333,150,150
xsum,q0.5_range,0.15,deepseek-v4-flash,0.6235111111111111,150,150
xsum,q0.5_range,0.15,qwen3.6-flash,0.9875111111111111,150,150
xsum,q0.5_range,0.2,gpt-5-nano,0.5851555555555555,150,150
xsum,q0.5_range,0.2,gemini-2.5-flash,0.7115111111111112,150,150
xsum,q0.5_range,0.2,deepseek-v4-flash,0.6345777777777777,150,150
xsum,q0.5_range,0.2,qwen3.6-flash,0.9923555555555557,150,150
xsum,q0.5_range,0.25,gpt-5-nano,0.6328444444444444,150,150
xsum,q0.5_range,0.25,gemini-2.5-flash,0.7452,150,150
xsum,q0.5_range,0.25,deepseek-v4-flash,0.6544,150,150
xsum,q0.5_range,0.25,qwen3.6-flash,0.9939555555555556,150,150
xsum,q0.5_range,0.3,gpt-5-nano,0.6957777777777777,150,150
xsum,q0.5_range,0.3,gemini-2.5-flash,0.7876,150,150
xsum,q0.5_range,0.3,deepseek-v4-flash,0.6784888888888888,150,150
xsum,q0.5_range,0.3,qwen3.6-flash,0.9912888888888889,150,150
xsum,q0.5_range,0.35,gpt-5-nano,0.754488888888889,150,150
xsum,q0.5_range,0.35,gemini-2.5-flash,0.8179999999999998,150,150
xsum,q0.5_range,0.35,deepseek-v4-flash,0.6882666666666666,150,150
xsum,q0.5_range,0.35,qwen3.6-flash,0.9861333333333333,150,150
xsum,q0.5_range,0.4,gpt-5-nano,0.7863111111111112,150,150
xsum,q0.5_range,0.4,gemini-2.5-flash,0.8272444444444444,150,150
xsum,q0.5_range,0.4,deepseek-v4-flash,0.6825777777777777,150,150
xsum,q0.5_range,0.4,qwen3.6-flash,0.9788,150,150
xsum,q0.5_range,0.45,gpt-5-nano,0.7908888888888889,150,150
xsum,q0.5_range,0.45,gemini-2.5-flash,0.8127111111111112,150,150
xsum,q0.5_range,0.45,deepseek-v4-flash,0.6626666666666667,150,150
xsum,q0.5_range,0.45,qwen3.6-flash,0.9652444444444445,150,150
xsum,q0.5_range,0.5,gpt-5-nano,0.7545777777777779,150,150
xsum,q0.5_range,0.5,gemini-2.5-flash,0.780888888888889,150,150
xsum,q0.5_range,0.5,deepseek-v4-flash,0.6562666666666666,150,150
xsum,q0.5_range,0.5,qwen3.6-flash,0.9333777777777779,150,150
xsum,q_large,0.0,gpt-5-nano,0.6503555555555556,150,150
xsum,q_large,0.0,gemini-2.5-flash,0.761511111111111,150,150
xsum,q_large,0.0,deepseek-v4-flash,0.6435555555555557,150,150
xsum,q_large,0.0,qwen3.6-flash,0.9819111111111111,150,150
xsum,q_large,0.05,gpt-5-nano,0.6533777777777777,150,150
xsum,q_large,0.05,gemini-2.5-flash,0.7625777777777778,150,150
xsum,q_large,0.05,deepseek-v4-flash,0.637511111111111,150,150
xsum,q_large,0.05,qwen3.6-flash,0.9846666666666666,150,150
xsum,q_large,0.1,gpt-5-nano,0.6446666666666667,150,150
xsum,q_large,0.1,gemini-2.5-flash,0.7583555555555556,150,150
xsum,q_large,0.1,deepseek-v4-flash,0.6377777777777778,150,150
xsum,q_large,0.1,qwen3.6-flash,0.9849333333333333,150,150
xsum,q_large,0.15,gpt-5-nano,0.6351555555555556,150,150
xsum,q_large,0.15,gemini-2.5-flash,0.7547555555555555,150,150
xsum,q_large,0.15,deepseek-v4-flash,0.6360444444444445,150,150
xsum,q_large,0.15,qwen3.6-flash,0.9846666666666667,150,150
xsum,q_large,0.2,gpt-5-nano,0.6255999999999999,150,150
xsum,q_large,0.2,gemini-2.5-flash,0.7504888888888889,150,150
xsum,q_large,0.2,deepseek-v4-flash,0.6336444444444445,150,150
xsum,q_large,0.2,qwen3.6-flash,0.9839555555555556,150,150
xsum,q_large,0.25,gpt-5-nano,0.6154666666666666,150,150
xsum,q_large,0.25,gemini-2.5-flash,0.7442666666666667,150,150
xsum,q_large,0.25,deepseek-v4-flash,0.6308888888888888,150,150
xsum,q_large,0.25,qwen3.6-flash,0.9833333333333333,150,150
xsum,q_large,0.3,gpt-5-nano,0.605111111111111,150,150
xsum,q_large,0.3,gemini-2.5-flash,0.7378222222222222,150,150
xsum,q_large,0.3,deepseek-v4-flash,0.6268888888888889,150,150
xsum,q_large,0.3,qwen3.6-flash,0.9818666666666667,150,150
xsum,q_large,0.35,gpt-5-nano,0.5964444444444444,150,150
xsum,q_large,0.35,gemini-2.5-flash,0.7309777777777777,150,150
xsum,q_large,0.35,deepseek-v4-flash,0.6212444444444445,150,150
xsum,q_large,0.35,qwen3.6-flash,0.980488888888889,150,150
xsum,q_large,0.4,gpt-5-nano,0.5858666666666665,150,150
xsum,q_large,0.4,gemini-2.5-flash,0.7226666666666666,150,150
xsum,q_large,0.4,deepseek-v4-flash,0.6157777777777776,150,150
xsum,q_large,0.4,qwen3.6-flash,0.9794666666666667,150,150
xsum,q_large,0.45,gpt-5-nano,0.5747555555555556,150,150
xsum,q_large,0.45,gemini-2.5-flash,0.7150666666666666,150,150
xsum,q_large,0.45,deepseek-v4-flash,0.6089333333333333,150,150
xsum,q_large,0.45,qwen3.6-flash,0.9773777777777778,150,150
xsum,q_large,0.5,gpt-5-nano,0.5636444444444444,150,150
xsum,q_large,0.5,gemini-2.5-flash,0.7062666666666666,150,150
xsum,q_large,0.5,deepseek-v4-flash,0.6037333333333333,150,150
xsum,q_large,0.5,qwen3.6-flash,0.9751555555555556,150,150
xsum,q_large,0.55,gpt-5-nano,0.5504444444444444,150,150
xsum,q_large,0.55,gemini-2.5-flash,0.6955111111111111,150,150
xsum,q_large,0.55,deepseek-v4-flash,0.5982666666666666,150,150
xsum,q_large,0.55,qwen3.6-flash,0.9723111111111111,150,150
xsum,q_large,0.6,gpt-5-nano,0.5328888888888889,150,150
xsum,q_large,0.6,gemini-2.5-flash,0.6834666666666667,150,150
xsum,q_large,0.6,deepseek-v4-flash,0.5889333333333333,150,150
xsum,q_large,0.6,qwen3.6-flash,0.9689777777777777,150,150
xsum,q_large,0.65,gpt-5-nano,0.5080444444444445,150,150
xsum,q_large,0.65,gemini-2.5-flash,0.6663555555555555,150,150
xsum,q_large,0.65,deepseek-v4-flash,0.5756888888888889,150,150
xsum,q_large,0.65,qwen3.6-flash,0.9624888888888888,150,150
xsum,q_large,0.7,gpt-5-nano,0.4832444444444445,150,150
xsum,q_large,0.7,gemini-2.5-flash,0.6438666666666667,150,150
xsum,q_large,0.7,deepseek-v4-flash,0.5525777777777777,150,150
xsum,q_large,0.7,qwen3.6-flash,0.946088888888889,150,150
xsum,q_large,0.75,gpt-5-nano,0.48746666666666666,150,150
xsum,q_large,0.75,gemini-2.5-flash,0.6206222222222222,150,150
xsum,q_large,0.75,deepseek-v4-flash,0.5280888888888888,150,150
xsum,q_large,0.75,qwen3.6-flash,0.8797333333333334,150,150
xsum,q_large,0.8,gpt-5-nano,0.5317333333333333,150,150
xsum,q_large,0.8,gemini-2.5-flash,0.6158222222222223,150,150
xsum,q_large,0.8,deepseek-v4-flash,0.5184888888888889,150,150
xsum,q_large,0.8,qwen3.6-flash,0.7009333333333332,150,150
xsum,q_large,0.85,gpt-5-nano,0.5874222222222223,150,150
xsum,q_large,0.85,gemini-2.5-flash,0.6353333333333333,150,150
xsum,q_large,0.85,deepseek-v4-flash,0.5202666666666667,150,150
xsum,q_large,0.85,qwen3.6-flash,0.4822222222222222,150,150
xsum,q_large,0.9,gpt-5-nano,0.6056444444444444,150,150
xsum,q_large,0.9,gemini-2.5-flash,0.6592444444444444,150,150
xsum,q_large,0.9,deepseek-v4-flash,0.5271111111111112,150,150
xsum,q_large,0.9,qwen3.6-flash,0.45124444444444445,150,150
xsum,q_small,0.0,gpt-5-nano,0.6503555555555556,150,150
xsum,q_small,0.0,gemini-2.5-flash,0.761511111111111,150,150
xsum,q_small,0.0,deepseek-v4-flash,0.6435555555555557,150,150
xsum,q_small,0.0,qwen3.6-flash,0.9819111111111111,150,150
xsum,q_small,0.05,gpt-5-nano,0.6417777777777778,150,150
xsum,q_small,0.05,gemini-2.5-flash,0.7517777777777778,150,150
xsum,q_small,0.05,deepseek-v4-flash,0.6438666666666667,150,150
xsum,q_small,0.05,qwen3.6-flash,0.9834222222222222,150,150
xsum,q_small,0.1,gpt-5-nano,0.6280000000000001,150,150
xsum,q_small,0.1,gemini-2.5-flash,0.7407999999999999,150,150
xsum,q_small,0.1,deepseek-v4-flash,0.6448,150,150
xsum,q_small,0.1,qwen3.6-flash,0.9844444444444445,150,150
xsum,q_small,0.15,gpt-5-nano,0.6198222222222222,150,150
xsum,q_small,0.15,gemini-2.5-flash,0.7340888888888889,150,150
xsum,q_small,0.15,deepseek-v4-flash,0.6467999999999999,150,150
xsum,q_small,0.15,qwen3.6-flash,0.9866222222222222,150,150
xsum,q_small,0.2,gpt-5-nano,0.632,150,150
xsum,q_small,0.2,gemini-2.5-flash,0.7405333333333333,150,150
xsum,q_small,0.2,deepseek-v4-flash,0.6520444444444444,150,150
xsum,q_small,0.2,qwen3.6-flash,0.9887111111111111,150,150
xsum,q_small,0.25,gpt-5-nano,0.6670222222222223,150,150
