feature,low,high,sep,mode,q
comma_rate,0.00015333112471179846,-0.0019108229978550511,-0.3773928789745025,q_large,0.0
punct_rate,0.002272618833637676,-0.002258061144407285,-0.46052644830748535,q_large,0.0
quote_rate,0.0022425607231034996,-0.0007079408887631866,-0.30454090338950623,q_large,0.0
paren_rate,0.0005288926909398244,0.0001570125516583853,-0.06580991419040695,q_large,0.0
dash_rate,0.00022445857697646316,0.00018815277808992636,-0.01271367222037953,q_large,0.0
digit_rate,0.0024852011594572645,-6.907561006247616e-05,-0.2159861631939024,q_large,0.0
upper_rate,0.0034122733645241122,-0.0018324768050857765,-0.33488150073859396,q_large,0.0
linebreak_per_100w,-0.1254482325268389,0.504527481673399,0.14673423700525526,q_large,0.0
bullet_rate,0.00035262061119845534,0.040867686678183496,0.07918903638937728,q_large,0.0
question_rate,0.009559975435819346,0.024807934071348656,0.12183090577415279,q_large,0.0
exclaim_rate,0.02562156400430103,0.05249341446935292,0.14926171510392242,q_large,0.0
mean_log_rank,0.12414310683875826,0.11871046821196174,-0.01238264332753757,q_large,0.0
rare_word_rate,0.0007189010314849942,-0.006210113012875826,-0.13191163032216857,q_large,0.0
rep_axis,1.503198179571852e-15,-1.1999414818742452e-15,-2.8640627564367387,q_large,0.0
content_ratio,0.022463592461054335,0.027900619526807377,0.08666827167487978,q_large,0.05
mean_word_len,-0.015608343808193249,0.14834561354563894,0.4224346173946136,q_large,0.05
long_word_rate,-0.00727510296219535,0.01237098650511964,0.3769963680788169,q_large,0.05
mean_sent_len,0.8818790704930874,7.395565102715241,0.2767064563188757,q_large,0.05
sd_sent_len,1.8608182355699414,5.327128990923715,0.22895242931879786,q_large,0.05
sent_len_burst,0.046160644594767236,0.05221285106074767,0.02645592521680325,q_large,0.05
n_sents_per_100w,0.4386121278989284,-0.8075529089725529,-0.4583077897148131,q_large,0.05
subordinator_rate,4.594707205324622e-05,0.002193298404202765,0.1190664021428628,q_large,0.05
function_rate,-0.022463592461054317,-0.027900619526807443,-0.08666827167488113,q_large,0.05
connective_rate,-0.00019400612801985737,0.00032136389092009987,0.1170927891956866,q_large,0.05
hedge_rate,-0.000582323179008127,0.0012566564117160299,0.2760779105599028,q_large,0.05
pron12_rate,0.0024901759277336775,-0.0010986644532320513,-0.11956450288518698,q_large,0.05
comma_rate,0.00015090158292328424,-0.0019802816500025513,-0.39032522001653497,q_large,0.05
punct_rate,0.002269526530100581,-0.002322978538655792,-0.4664886144522804,q_large,0.05
quote_rate,0.0022906124542557684,-0.0007734906247502077,-0.31682367973267195,q_large,0.05
paren_rate,0.00043897428175829987,0.0001974728099864954,-0.04294139712376735,q_large,0.05
dash_rate,0.00022305306709704143,0.00016261958998558775,-0.021163593491923295,q_large,0.05
digit_rate,0.002475452265514515,-0.0001007684732957646,-0.21817420394523016,q_large,0.05
upper_rate,0.003401327064239966,-0.0019120070720733647,-0.33880101984992234,q_large,0.05
linebreak_per_100w,-0.12987893326987418,0.5058015062484429,0.1480468488166386,q_large,0.05
bullet_rate,0.0005451961429050734,0.04097360093309404,0.07902085330214723,q_large,0.05
question_rate,0.00970906746018204,0.02468322347418195,0.11944477026138774,q_large,0.05
exclaim_rate,0.025806873152419793,0.0534157069550617,0.1529640334036805,q_large,0.05
mean_log_rank,0.12419084975829503,0.12114271188170175,-0.006988293907740273,q_large,0.05
rare_word_rate,0.0004208086188199189,-0.006116074577383549,-0.12469816327025121,q_large,0.05
rep_axis,1.4972072603015533e-15,-1.2049268020835073e-15,-2.863230166428883,q_large,0.05
content_ratio,0.021466170243726497,0.028359055637642353,0.11000221834219331,q_large,0.1
mean_word_len,-0.017956174197156095,0.15043686604544795,0.4350569012633128,q_large,0.1
long_word_rate,-0.008016063679701953,0.012411377541767705,0.39141449902863557,q_large,0.1
mean_sent_len,0.8657829630494804,7.533294609523263,0.28351066681987086,q_large,0.1
sd_sent_len,1.799302343846235,5.422965551847465,0.23944051002959396,q_large,0.1
sent_len_burst,0.043871784284422455,0.05384870662729149,0.0434715130905251,q_large,0.1
n_sents_per_100w,0.4392320559808448,-0.8439373879921164,-0.4717438390862801,q_large,0.1
subordinator_rate,-3.613354442380146e-05,0.00246435695530115,0.13806327927643589,q_large,0.1
function_rate,-0.02146617024372648,-0.02835905563764242,-0.11000221834219463,q_large,0.1
connective_rate,-0.00014855501463168657,0.00027009698158029914,0.09525032257210408,q_large,0.1
hedge_rate,-0.0007820327651489154,0.0012752455078707604,0.32630558278034544,q_large,0.1
pron12_rate,0.002548084583837403,-0.0011190289475945343,-0.12225906003105347,q_large,0.1
comma_rate,0.00013968032213126173,-0.0020199102962565464,-0.39540403443592326,q_large,0.1
punct_rate,0.0022738514380383663,-0.0024624028983604314,-0.48051714341894897,q_large,0.1
quote_rate,0.0022956732667515803,-0.0008056227689246876,-0.320611735938317,q_large,0.1
paren_rate,0.00040467365448845186,0.0002156719586736141,-0.033653189200360555,q_large,0.1
dash_rate,0.0002039139710240688,0.0001724568064798395,-0.01102467678902388,q_large,0.1
digit_rate,0.0024469768343021864,2.856748909233986e-05,-0.20539458476663935,q_large,0.1
upper_rate,0.0035693181870442236,-0.0020029753562142687,-0.3561666010293574,q_large,0.1
linebreak_per_100w,-0.4702732872781648,0.5087685078586014,0.37666501189567014,q_large,0.1
bullet_rate,-0.0061452952398432,0.04124344956557754,0.09214102884165547,q_large,0.1
question_rate,0.00972108478194638,0.02445170651173244,0.11742358585199908,q_large,0.1
exclaim_rate,0.025878897235633972,0.052071992283908713,0.1447569573952811,q_large,0.1
mean_log_rank,0.1160526234521046,0.12139558561498447,0.012289385872356888,q_large,0.1
rare_word_rate,-0.001013913029504518,-0.006626705270153337,-0.10739219208745238,q_large,0.1
rep_axis,1.5002753829304177e-15,-1.205220021500258e-15,-2.87475323923902,q_large,0.1
content_ratio,0.02044341413390751,0.02850306533142536,0.12833028950203026,q_large,0.15
mean_word_len,-0.01793740509700606,0.15289845370866834,0.4412315369144037,q_large,0.15
long_word_rate,-0.0071044883918833625,0.012709566868252746,0.3801212544976877,q_large,0.15
mean_sent_len,0.744051992911525,7.473718680752694,0.2862565656913441,q_large,0.15
sd_sent_len,1.5760613191680466,5.439544086618598,0.256661638434061,q_large,0.15
sent_len_burst,0.03997307257003975,0.05583938359354521,0.0694008008224832,q_large,0.15
n_sents_per_100w,0.452263288577725,-0.8257683678450988,-0.4710020308807699,q_large,0.15
subordinator_rate,6.71061320463709e-05,0.0024102361163672995,0.12934152315334047,q_large,0.15
function_rate,-0.020443414133907493,-0.028503065331425426,-0.12833028950203162,q_large,0.15
connective_rate,-0.00016774890605519355,0.0002666689564539158,0.09884574466450909,q_large,0.15
hedge_rate,-0.0008860228843008841,0.001253606252771089,0.34236089623489097,q_large,0.15
pron12_rate,0.0026227238739728407,-0.0012360613878169863,-0.12877756247939653,q_large,0.15
comma_rate,0.00012658810578202465,-0.0020175961969271395,-0.39249945282622933,q_large,0.15
punct_rate,0.002271523637934195,-0.0024405057424960537,-0.478153291294947,q_large,0.15
quote_rate,0.0021802000152736163,-0.0008080858463483289,-0.30943309043794864,q_large,0.15
paren_rate,0.0003888070788451421,0.00022027671249157436,-0.03001358107746646,q_large,0.15
dash_rate,0.0002006352235063011,0.00017475493719076036,-0.009066960444801488,q_large,0.15
digit_rate,0.002394100597406974,6.010382208957721e-05,-0.19800614508507539,q_large,0.15
upper_rate,0.003670224132099838,-0.001987018851313602,-0.3619837485492299,q_large,0.15
linebreak_per_100w,-0.5119341767036523,0.5090171984984494,0.4073231802137688,q_large,0.15
bullet_rate,-0.0009291691137056013,0.04126412411482775,0.08243716755479627,q_large,0.15
question_rate,0.009788146276944435,0.024285284524975165,0.11540295895900952,q_large,0.15
exclaim_rate,0.025219868041480673,0.05173691219560458,0.14647548530190604,q_large,0.15
mean_log_rank,0.11165327496934334,0.1245807218144322,0.02963485699752002,q_large,0.15
rare_word_rate,-0.0012700564749585843,-0.006037311342949491,-0.0910047123749223,q_large,0.15
rep_axis,1.4974037215839972e-15,-1.2076328709173923e-15,-2.8726648681568805,q_large,0.15
content_ratio,0.020133677528454713,0.02809793543432062,0.12641324714162955,q_large,0.2
mean_word_len,-0.009445516804812674,0.15204585693929878,0.42054963824950276,q_large,0.2
long_word_rate,-0.006257757918724283,0.012611542895755383,0.360269371287452,q_large,0.2
mean_sent_len,0.6476715703729181,7.410970540269579,0.28757122828109366,q_large,0.2
sd_sent_len,1.463670203565476,5.367070737842136,0.2600264617358383,q_large,0.2
sent_len_burst,0.03787207848728571,0.053765223002942626,0.0702545871069693,q_large,0.2
n_sents_per_100w,0.4880302557522884,-0.8046217098554643,-0.4784675611555928,q_large,0.2
subordinator_rate,0.0003199288833685815,0.0020809253796427066,0.09763332682395581,q_large,0.2
function_rate,-0.020133677528454692,-0.028097935434320688,-0.126413247141631,q_large,0.2
connective_rate,-0.00016437664691306396,0.00024409049988652023,0.09289874301742224,q_large,0.2
hedge_rate,-0.0006397482380419084,0.001301176443515496,0.29889224283933624,q_large,0.2
pron12_rate,0.003538093717704096,-0.001282358211422224,-0.1610984919916914,q_large,0.2
comma_rate,-2.9374722607519997e-05,-0.002036167322517929,-0.3777228168176297,q_large,0.2
punct_rate,0.0021200475249774325,-0.0024105697759111847,-0.46332340483376,q_large,0.2
quote_rate,0.0018700008496320203,-0.0008382247440628727,-0.2953646098403821,q_large,0.2
paren_rate,6.988313267012892e-05,0.0002208096466941375,0.02980589265785873,q_large,0.2
dash_rate,0.000193348747193988,0.00018039171416476277,-0.004540082995994305,q_large,0.2
digit_rate,0.0023268323489707625,7.264508470142268e-05,-0.19130133804188526,q_large,0.2
upper_rate,0.003450047575210266,-0.0018546747521175314,-0.3409869531298151,q_large,0.2
linebreak_per_100w,-0.5750325046510547,0.5077058436741676,0.43936369514071844,q_large,0.2
bullet_rate,-0.03868749247907201,0.04115510646174803,0.2894391879648523,q_large,0.2
question_rate,0.010085504485568253,0.027214734895280878,0.1352009798302937,q_large,0.2
exclaim_rate,0.025651703570530815,0.05236669088993625,0.14775925674349336,q_large,0.2
mean_log_rank,0.10993105262256961,0.1259427555197461,0.03673850470126156,q_large,0.2
rare_word_rate,-0.0020010253105086726,-0.005560386391696887,-0.06815701626135275,q_large,0.2
rep_axis,1.495024400019796e-15,-1.2070482909722504e-15,-2.8649613993319583,q_large,0.2
content_ratio,0.019921337656614503,0.028093632167310482,0.12951654723530076,q_large,0.25
mean_word_len,-0.0114883899422707,0.14864752995415043,0.41588284182157703,q_large,0.25
long_word_rate,-0.006844699335406864,0.012025909141232858,0.3605482795207223,q_large,0.25
mean_sent_len,0.6546168945959487,7.31376719717269,0.2831039440198315,q_large,0.25
sd_sent_len,1.448854894453682,5.3070957886320524,0.2570254644516837,q_large,0.25
sent_len_burst,0.03692442181647121,0.052971678841253596,0.0710770086526314,q_large,0.25
n_sents_per_100w,0.48766671722325783,-0.7796570649687209,-0.46934653307218227,q_large,0.25
subordinator_rate,0.0002930326557758683,0.0020968710748380578,0.10002958285508545,q_large,0.25
function_rate,-0.01992133765661448,-0.02809363216731055,-0.12951654723530226,q_large,0.25
connective_rate,-0.00015185227492723138,0.0002422321473240696,0.08961741518647863,q_large,0.25
hedge_rate,-0.0006360268527967993,0.0013797885142788522,0.3106661853601802,q_large,0.25
pron12_rate,0.0035239556661687253,-0.001235802946450859,-0.15913110444960882,q_large,0.25
comma_rate,-2.9147458125332348e-05,-0.002034094700178625,-0.37718519645865933,q_large,0.25
punct_rate,0.002123089521947666,-0.002342133189881338,-0.45700674864671326,q_large,0.25
quote_rate,0.0018777342323766882,-0.0008148684075743317,-0.2936127243398806,q_large,0.25
paren_rate,8.183720079782254e-05,0.00022183724077043396,0.027658675629986234,q_large,0.25
dash_rate,0.00019890837544471427,0.0001797321879700635,-0.006723911640491814,q_large,0.25
digit_rate,0.00234521371729081,0.0001831477382895419,-0.18164435059959547,q_large,0.25
upper_rate,0.003528813456232681,-0.0017487786955252026,-0.3398983040658137,q_large,0.25
linebreak_per_100w,-0.5730277566207425,0.5071578156135093,0.43831019754820705,q_large,0.25
bullet_rate,-0.038520830549566766,0.04110954691379921,0.28866645068247576,q_large,0.25
question_rate,0.009683934056117413,0.02807502344666998,0.14530306631714385,q_large,0.25
exclaim_rate,0.02550044274994515,0.053574260020739686,0.1554954539196829,q_large,0.25
mean_log_rank,0.10868898557714061,0.12380400565395185,0.03455789334864737,q_large,0.25
rare_word_rate,-0.0016766480027106537,-0.006175664701104423,-0.08621315478401191,q_large,0.25
rep_axis,1.4898675424017639e-15,-1.2088198773220918e-15,-2.856905370325428,q_large,0.25
content_ratio,0.019716562193130303,0.028342476985043556,0.13670975336742014,q_large,0.3
mean_word_len,-0.011308507520674272,0.1481893447796567,0.41397166809212266,q_large,0.3
long_word_rate,-0.006670875503098298,0.011792496166006451,0.35200003933154306,q_large,0.3
mean_sent_len,0.6308537499176146,7.363660294049782,0.2863445668750469,q_large,0.3
sd_sent_len,1.4953558229451185,5.307486044382731,0.25387901386691003,q_large,0.3
sent_len_burst,0.03867493810526441,0.05064113765916984,0.05290668193296332,q_large,0.3
n_sents_per_100w,0.4844540773982017,-0.8000745074149616,-0.4770023896001861,q_large,0.3
subordinator_rate,0.00017474035592446064,0.0021645707663900723,0.11033180893156308,q_large,0.3
function_rate,-0.01971656219313029,-0.02834247698504362,-0.1367097533674214,q_large,0.3
connective_rate,-0.00016007171332360178,0.00023793643681769324,0.09047918551722682,q_large,0.3
hedge_rate,-0.0006529299969039318,0.0013588902213578773,0.3097804334914525,q_large,0.3
pron12_rate,0.0035259270522775034,-0.0009686979059640554,-0.15053161689087335,q_large,0.3
comma_rate,2.536717528306559e-06,-0.002019159465858209,-0.38001555506550583,q_large,0.3
punct_rate,0.0021677061461582124,-0.002383497831016273,-0.4662239017615248,q_large,0.3
quote_rate,0.0019132125153323103,-0.0008183211953395275,-0.2977440739322819,q_large,0.3
paren_rate,6.937074377512987e-05,0.00021580603567876688,0.028913971950815548,q_large,0.3
dash_rate,0.00019208914611532874,0.0001716196727311394,-0.0071719523350004645,q_large,0.3
digit_rate,0.002288796914366085,0.00017885463795190096,-0.17701903724519497,q_large,0.3
upper_rate,0.0036449951601467316,-0.0018107184839478783,-0.3507539573639535,q_large,0.3
linebreak_per_100w,-0.574888741237161,0.5078869086449215,0.4393893547051407,q_large,0.3
bullet_rate,-0.03867554090830626,0.04117015904538217,0.2894544310539432,q_large,0.3
question_rate,0.011869336640683592,0.02766894252213567,0.12327946889582858,q_large,0.3
exclaim_rate,0.025709050509262654,0.053045087270529666,0.15124702601280834,q_large,0.3
mean_log_rank,0.10741793568942283,0.12335051763933913,0.03637753858936841,q_large,0.3
rare_word_rate,-0.0016100192268689848,-0.006474502243323401,-0.09319834569387117,q_large,0.3
rep_axis,1.4940058923600964e-15,-1.2083864671493262e-15,-2.8664290181103325,q_large,0.3
content_ratio,0.01980630705967646,0.02864421077695714,0.14026206309909128,q_large,0.35
mean_word_len,-0.008611351815369832,0.14692167403610445,0.4024400235212934,q_large,0.35
long_word_rate,-0.006168172477049647,0.01135335518929959,0.33349685856639344,q_large,0.35
mean_sent_len,0.5197284765757856,7.440485482713324,0.2950248962760946,q_large,0.35
sd_sent_len,1.1934928170153714,5.381293299448146,0.2845985654292564,q_large,0.35
sent_len_burst,0.0348419655622364,0.05174538766514436,0.07526937488007546,q_large,0.35
n_sents_per_100w,0.4874430092890823,-0.8080503713142767,-0.4815037905153101,q_large,0.35
subordinator_rate,0.00013811436031884922,0.002281068372757411,0.11878116083568065,q_large,0.35
function_rate,-0.019806307059676443,-0.02864421077695721,-0.14026206309909267,q_large,0.35
connective_rate,-0.00015568775211220948,0.00023647533007346475,0.08915543235521964,q_large,0.35
hedge_rate,-0.0006420652342579497,0.0013117103461104723,0.300476285683972,q_large,0.35
pron12_rate,0.0033841141851315144,-0.0009179641839475433,-0.14380415454616072,q_large,0.35
comma_rate,-1.2548041446571699e-05,-0.0020166184174636058,-0.37667888507936403,q_large,0.35
punct_rate,0.002184982141354388,-0.0023818602956034223,-0.4681267396890742,q_large,0.35
quote_rate,0.001987419302461353,-0.0007754781602431199,-0.300999431613959,q_large,0.35
paren_rate,6.301405936884882e-05,0.00021808835497175673,0.030613813670063793,q_large,0.35
dash_rate,0.00019561345588060247,0.00017052995975539714,-0.008791675714586453,q_large,0.35
digit_rate,0.0023392886611087386,0.00014043425440395707,-0.1848698033936088,q_large,0.35
upper_rate,0.003440425624199978,-0.0019258672875622706,-0.34765565661516373,q_large,0.35
linebreak_per_100w,-0.5326149732268839,0.5081815081964821,0.41719594618134953,q_large,0.35
bullet_rate,-0.043251168926527674,0.04119465016793328,0.3014450473412309,q_large,0.35
question_rate,0.011725683493558656,0.025893645661527166,0.11126668791498733,q_large,0.35
exclaim_rate,0.025342814010736844,0.05329857389380628,0.1547656903845998,q_large,0.35
mean_log_rank,0.10906453698736956,0.12609298831024765,0.03898711701539442,q_large,0.35
rare_word_rate,-0.0012533451926651131,-0.006044155154986424,-0.09197174740485903,q_large,0.35
rep_axis,1.4865425193618431e-15,-1.2092532210770058e-15,-2.858702723407211,q_large,0.35
content_ratio,0.019826689540952253,0.028632811710481806,0.13978578270131886,q_large,0.4
mean_word_len,-0.006486684768459736,0.1470931497716444,0.39882856994376625,q_large,0.4
long_word_rate,-0.005965123355917452,0.011421359489161382,0.33181210513415127,q_large,0.4
mean_sent_len,0.7042993925859693,7.456490663779883,0.28785574368389544,q_large,0.4
sd_sent_len,1.3997847439628268,5.3803418474701274,0.26905895645560524,q_large,0.4
sent_len_burst,0.03764719217803184,0.051376180249108644,0.06079946618581363,q_large,0.4
n_sents_per_100w,0.46162097047432465,-0.8112681889551974,-0.47117506003326115,q_large,0.4
subordinator_rate,0.00018779807260584368,0.002309228117346033,0.11760277000735583,q_large,0.4
function_rate,-0.01982668954095224,-0.02863281171048188,-0.13978578270132028,q_large,0.4
connective_rate,-0.00013676179436451636,0.0002365414270277201,0.08485093014453607,q_large,0.4
hedge_rate,-0.0006292133673194983,0.001289887730881998,0.29470819059440523,q_large,0.4
pron12_rate,0.0035537415214144845,-0.0010129848276677214,-0.15241458705353672,q_large,0.4
comma_rate,8.922158476311892e-06,-0.0020153788097206646,-0.3801835959943121,q_large,0.4
punct_rate,0.0021225128632811306,-0.002378320970545772,-0.4612899272209514,q_large,0.4
quote_rate,0.0020879925850712648,-0.0007759758512979252,-0.311238807172621,q_large,0.4
paren_rate,2.3073672119966576e-05,0.00021127415239600468,0.037207969368824416,q_large,0.4
dash_rate,0.00016527717085570388,0.00017383504606192663,0.0030083400722056806,q_large,0.4
digit_rate,0.0021521926186585418,0.00021343619410127857,-0.16397433902529593,q_large,0.4
upper_rate,0.0032704174003401463,-0.0018011941944180703,-0.32890772729040757,q_large,0.4
linebreak_per_100w,-0.5346343218745063,0.5071636320849922,0.41757957761695824,q_large,0.4
bullet_rate,-0.04344177193070243,0.041110030458037974,0.3018135570702942,q_large,0.4
question_rate,0.011595292845478035,0.025297226791456517,0.1075394541070246,q_large,0.4
exclaim_rate,0.025390912643690706,0.053373706254963876,0.15493336261956267,q_large,0.4
mean_log_rank,0.11016668667538608,0.12673967512685982,0.03794616841001004,q_large,0.4
rare_word_rate,-0.001170534564777935,-0.005998396790981052,-0.09272017443895572,q_large,0.4
rep_axis,1.4893458388649792e-15,-1.2048123289785051e-15,-2.8557763092813597,q_large,0.4
content_ratio,0.01976969735908928,0.02840254141246556,0.1371691022114404,q_large,0.45
mean_word_len,-0.010395552522582525,0.1466330099301956,0.40461423212008535,q_large,0.45
long_word_rate,-0.0064056292218909764,0.011386635704986277,0.3400152665023824,q_large,0.45
mean_sent_len,0.8328963806557664,7.425497418401211,0.28100495805045084,q_large,0.45
sd_sent_len,1.5617785915232751,5.386663807894126,0.25749935134400187,q_large,0.45
sent_len_burst,0.0408480092520075,0.05244725040698242,0.0507325145230656,q_large,0.45
n_sents_per_100w,0.4405937279338795,-0.8076167996507584,-0.46098426695571953,q_large,0.45
subordinator_rate,-5.426633443808337e-05,0.0024432220343307935,0.13815420880060786,q_large,0.45
function_rate,-0.019769697359089265,-0.028402541412465628,-0.1371691022114417,q_large,0.45
connective_rate,-0.0001586041401971961,0.00026026018449872224,0.09553040006165309,q_large,0.45
hedge_rate,-0.0006259135091336823,0.0012985487416509438,0.2961419884413942,q_large,0.45
pron12_rate,0.0032249638427720127,-0.0008337277848556004,-0.13545964571305677,q_large,0.45
comma_rate,7.838171435176567e-05,-0.0019836548235803446,-0.37587617035799853,q_large,0.45
punct_rate,0.0022044664852911484,-0.0023375137228965723,-0.46258685335816485,q_large,0.45
quote_rate,0.0025020902478988948,-0.0007776620363336846,-0.3378133989144069,q_large,0.45
paren_rate,0.00029645908263449235,0.00021077155317351565,-0.015389483806902412,q_large,0.45
dash_rate,0.00017990096451665365,0.00016345090714450872,-0.005783726728209221,q_large,0.45
digit_rate,0.0021691931055962204,0.00014071517279967618,-0.1718213972396775,q_large,0.45
upper_rate,0.0033936676407052137,-0.001849016873001335,-0.34006101429703706,q_large,0.45
linebreak_per_100w,-0.5019273696409122,0.5083720195959566,0.4015830978089483,q_large,0.45
bullet_rate,-0.05308599029842052,0.041233679161854546,0.3272580046608335,q_large,0.45
question_rate,0.011480162410692487,0.02527483685886794,0.10825869481094207,q_large,0.45
exclaim_rate,0.024808852209844415,0.05299468229642978,0.15590246433934576,q_large,0.45
mean_log_rank,0.11311788220536201,0.12426370811280311,0.025558772801113537,q_large,0.45
rare_word_rate,-0.0004427881621272223,-0.006277768037396171,-0.11168967967436019,q_large,0.45
rep_axis,1.4846515096884166e-15,-1.2066824590471403e-15,-2.845707392308758,q_large,0.45
content_ratio,0.018902229761179085,0.02892520985448677,0.16270432805358628,q_large,0.5
mean_word_len,-0.010020673196817834,0.15134762394336843,0.41946776157702126,q_large,0.5
long_word_rate,-0.006513103865515295,0.012275712934754513,0.36041497615296875,q_large,0.5
mean_sent_len,0.44677453853591814,7.565481101728256,0.3087082535034921,q_large,0.5
sd_sent_len,1.0056535863128055,5.524426715521204,0.3223967429718407,q_large,0.5
sent_len_burst,0.0367113416422796,0.05481225167472263,0.07990706389785295,q_large,0.5
n_sents_per_100w,0.4827605188950122,-0.8357258952034579,-0.49410097741299186,q_large,0.5
subordinator_rate,0.00013039121289446675,0.0025921535805142216,0.1354527100422903,q_large,0.5
function_rate,-0.018902229761179067,-0.028925209854486843,-0.16270432805358775,q_large,0.5
connective_rate,-0.00020550853082482542,0.00025349910979119796,0.10496646475409174,q_large,0.5
hedge_rate,-0.00033236404779911203,0.0012566489696280011,0.23043693176996208,q_large,0.5
pron12_rate,0.0029059766864670965,-0.0010652857947204431,-0.13544944055766608,q_large,0.5
comma_rate,-0.0001516874979513413,-0.002006842133080303,-0.3548225435187154,q_large,0.5
punct_rate,0.0018996936371496742,-0.0024156858230527517,-0.4433547322082267,q_large,0.5
quote_rate,0.002530312804870145,-0.0007782755694688423,-0.341586320809061,q_large,0.5
paren_rate,0.00027544176682441773,0.00018278995074241702,-0.016652711628231925,q_large,0.5
dash_rate,1.9242850296012446e-05,0.00016251523379540118,0.06319008108273402,q_large,0.5
digit_rate,0.002243846296059114,0.00018300303029025432,-0.17399812689153987,q_large,0.5
upper_rate,0.0036427936429471643,-0.001825397018006652,-0.3557197844670076,q_large,0.5
linebreak_per_100w,-0.5034535116871804,0.5083871776820447,0.40235796068179314,q_large,0.5
bullet_rate,-0.05681419113026575,0.041234939308185586,0.3366965697480997,q_large,0.5
question_rate,0.011815777870718342,0.023145978135475653,0.08912315864137517,q_large,0.5
exclaim_rate,0.024315754805060204,0.05244614951546623,0.15559456609049663,q_large,0.5
mean_log_rank,0.10820543541278188,0.12570445675849298,0.040723123700676496,q_large,0.5
rare_word_rate,-0.0009849750379972535,-0.00695478318063951,-0.11458758779919632,q_large,0.5
rep_axis,1.4508493748094018e-15,-1.204262239788516e-15,-2.804672811596529,q_large,0.5
content_ratio,0.019364397479287296,0.02911692972776527,0.15913872812125562,q_large,0.55
mean_word_len,-0.001196926809388872,0.1556443140703503,0.41117774140394686,q_large,0.55
long_word_rate,-0.0049321042126757595,0.012485700826470124,0.3358915152225532,q_large,0.55
mean_sent_len,0.9956581140871004,7.536164019945493,0.2817702282785193,q_large,0.55
sd_sent_len,1.4082416988104012,5.51210682612972,0.28510961474075613,q_large,0.55
sent_len_burst,0.03927200521625094,0.055254893019422775,0.07022415083658669,q_large,0.55
n_sents_per_100w,0.42270374139760974,-0.8182705432794211,-0.4614624695410422,q_large,0.55
subordinator_rate,0.00020704489397911128,0.0025008070676846212,0.12573522016960453,q_large,0.55
function_rate,-0.019364397479287275,-0.029116929727765344,-0.15913872812125718,q_large,0.55
connective_rate,-4.5805062602567674e-05,0.00024207139247399062,0.06471483809581044,q_large,0.55
hedge_rate,-0.00015906482019952686,0.0011875662855734296,0.1933185261369621,q_large,0.55
pron12_rate,0.0029776414351175527,-0.0007871905479898251,-0.12900735316439801,q_large,0.55
comma_rate,-6.312769038929064e-05,-0.002002596046235001,-0.3732772148225321,q_large,0.55
punct_rate,0.002012716846543385,-0.0023680070458466152,-0.45179934679029005,q_large,0.55
quote_rate,0.002495960131132447,-0.0007726355531887935,-0.3412061416168829,q_large,0.55
paren_rate,0.00029943741208966854,0.0001781136109064079,-0.021755541754286307,q_large,0.55
dash_rate,3.8380803670190715e-05,0.00015210124298766346,0.05016670683230524,q_large,0.55
digit_rate,0.002340707541208282,0.0001555113291648834,-0.18399397383061458,q_large,0.55
upper_rate,0.004042081856557716,-0.0017024754439541323,-0.3704775036967638,q_large,0.55
linebreak_per_100w,-0.37417585979208523,0.5058779508081087,0.3350008145703993,q_large,0.55
bullet_rate,-0.021915505819952302,0.041026338234108735,0.12038726406055492,q_large,0.55
question_rate,0.01118457871996906,0.024379622284429924,0.10401973999391666,q_large,0.55
exclaim_rate,0.023000255286733343,0.052726839372815935,0.16496939048676293,q_large,0.55
mean_log_rank,0.11744603719983558,0.1269007929366499,0.02209426109084575,q_large,0.55
rare_word_rate,-0.0010880079511223096,-0.006755174562132176,-0.1085365450647074,q_large,0.55
rep_axis,1.408449688944521e-15,-1.1970152399344959e-15,-2.735521126978787,q_large,0.55
content_ratio,0.019511514288357207,0.028726037070521803,0.15133430138940784,q_large,0.6
mean_word_len,0.0008853776747782671,0.15222312988489328,0.4030130265601262,q_large,0.6
long_word_rate,-0.004798392445078022,0.01218436177973,0.3320912955856216,q_large,0.6
mean_sent_len,0.8498145975551137,7.480998468644453,0.28756099725790685,q_large,0.6
sd_sent_len,1.1106194857357543,5.423279802593183,0.3084475831204972,q_large,0.6
sent_len_burst,0.03904815281733282,0.05310576183587056,0.06231385467495776,q_large,0.6
n_sents_per_100w,0.38877991392197386,-0.8067314151999179,-0.46027005422050454,q_large,0.6
subordinator_rate,0.0006034543793542724,0.0024218011744175524,0.10026670557868848,q_large,0.6
function_rate,-0.019511514288357183,-0.028726037070521872,-0.1513343013894094,q_large,0.6
connective_rate,0.00010282308563548124,0.0002490147487869736,0.03126794054768756,q_large,0.6
hedge_rate,3.162895489916627e-05,0.0012455376731476324,0.17400641182573504,q_large,0.6
pron12_rate,0.0026351864720935048,-0.0005553685756867478,-0.11117290201547832,q_large,0.6
comma_rate,-2.8235969485973197e-05,-0.0019453675322265711,-0.3745714443888419,q_large,0.6
punct_rate,0.0018412898304214819,-0.002274200925731032,-0.4330941096477373,q_large,0.6
quote_rate,0.002018483862426582,-0.0007201711841907068,-0.29807757091711284,q_large,0.6
paren_rate,0.00036274418999714396,0.00018645072972100184,-0.031614752714104535,q_large,0.6
dash_rate,0.00011682945326853973,0.00014225085339512322,0.01108282136922576,q_large,0.6
